timestamp, a_x, a_y, a_z, gr_x, gr_y, gr_z, ga_x, ga_y, ga_z, vel L, vel R, pendAngle
16,1.005908,-0.177231,-9.798025,0.136117,-0.001511,0.008836,-0.062966,0.086152,-0.00511,0,0,-0.00511
43,1.19751,-0.124541,-9.860296,0.128123,0.000887,0.005638,-0.198388,0.257888,-0.013445,0,0,-0.013445
71,0.953218,-0.162861,-9.78126,0.13705,-0.011903,0.009369,-0.338818,0.438981,-0.024962,0,0,-0.024962
98,0.946033,-0.172441,-9.759705,0.144111,-0.002444,0.008436,-0.494059,0.619806,-0.038748,0,0,-0.038748
126,0.852627,-0.172441,-9.82437,0.132254,-0.001911,0.004039,-0.634015,0.793633,-0.049818,0,0,-0.049818
153,1.017883,-0.203577,-9.764495,0.132254,-0.013502,0.010168,-0.775526,0.975414,-0.061976,0,0,-0.061976
181,0.967588,-0.174836,-9.77647,0.14078,-0.036551,0.010568,-0.938918,1.174633,-0.079141,0,0,-0.079141
209,1.092129,-0.110171,-9.740545,0.132387,0.000754,0.008436,-1.100313,1.347592,-0.095538,0,0,-0.095538
236,1.16877,-0.153281,-9.721385,0.133319,0.028199,0.007637,-1.263805,1.502549,-0.111474,0,0,-0.111474
264,0.955613,-0.196392,-9.74773,0.144777,-0.009772,0.008303,-1.430857,1.688453,-0.127999,0,0,-0.127999
291,0.991538,-0.210762,-9.848321,0.134519,-0.001778,0.010701,-1.604521,1.862338,-0.148241,0,0,-0.148241
319,1.180745,-0.114961,-9.800421,0.127724,0.001286,0.00324,-1.773471,2.033992,-0.163709,0,0,-0.163709
347,1.140029,-0.165256,-9.807606,0.143445,-0.01217,0.010301,-1.952337,2.218134,-0.183621,0,0,-0.183621
374,1.025068,-0.217947,-9.793235,0.134252,-0.001378,0.009902,-2.131603,2.391021,-0.205903,0,0,-0.205903
402,1.128054,-0.138911,-9.81958,0.130655,-0.002311,0.006837,-2.309172,2.558585,-0.229268,0,0,-0.229267
430,1.068179,-0.011975,-9.836346,0.14158,-0.006974,0.006571,-2.509587,2.73648,-0.25188,0,0,-0.25188
457,1.113684,-0.296982,-9.75731,0.13212,-0.000845,0.005905,-2.67994,2.90875,-0.27469,0,0,-0.27469
485,1.204695,-0.100591,-9.69504,0.127591,0.000221,0.009102,-2.857728,3.076763,-0.300429,0,0,-0.300429
512,1.135239,-0.114961,-9.807606,0.139048,-0.012969,0.008436,-3.053454,3.237327,-0.326991,0,0,-0.326991
540,1.144819,-0.122146,-9.778865,0.139581,-0.03775,0.009102,-3.261677,3.432227,-0.357332,0,0,-0.357332
567,0.946033,-0.146096,-9.766891,0.13212,0.00062,0.006971,-3.463895,3.596119,-0.383657,0,0,-0.383657
595,1.123264,-0.126936,-9.798025,0.135984,-0.009505,0.004972,-3.663694,3.767528,-0.408556,0,0,-0.408556
623,0.929268,-0.150886,-9.778865,0.140381,-0.005908,0.006571,-3.881087,3.938521,-0.438567,0,0,-0.438567
650,1.015488,-0.148491,-9.798025,0.129189,0.000354,0.006171,-4.082492,4.10247,-0.467035,0,0,-0.467034
678,1.108894,-0.105381,-9.73815,0.133852,-0.011504,0.007104,-4.287017,4.274071,-0.498249,0,0,-0.498249
706,1.104104,-0.102986,-9.78605,0.14078,-0.037351,0.010967,-4.509007,4.461583,-0.533966,0,0,-0.533966
733,0.948428,-0.177231,-9.800421,0.129989,0.003551,0.00777,-4.718281,4.622863,-0.568942,0,0,-0.568941
761,1.152004,-0.146096,-9.826766,0.129056,-0.002311,0.00777,-4.925632,4.784845,-0.603821,0,0,-0.60382
789,1.099314,-0.162861,-9.740545,0.146376,-0.013635,0.006171,-5.150436,4.958085,-0.640811,0,0,-0.64081
816,1.18793,-0.086221,-9.745335,0.136783,-0.002977,0.006438,-5.375011,5.12176,-0.678732,0,0,-0.678732
844,0.991538,-0.170046,-9.7142,0.131987,0.000487,0.007637,-5.591436,5.279926,-0.715615,0,0,-0.715615
871,1.094524,-0.146096,-9.788445,0.139448,-0.011637,0.008569,-5.817559,5.427221,-0.754446,0,0,-0.754446
899,1.072969,-0.182021,-9.778865,0.138116,-0.000712,0.006837,-6.048789,5.588137,-0.794703,0,0,-0.794703
927,1.027463,-0.069456,-9.77647,0.129189,0.003685,0.007503,-6.275336,5.738703,-0.834546,0,0,-0.834546
954,1.077759,-0.153281,-9.917776,0.140914,-0.012037,0.006971,-6.505503,5.884407,-0.87531,0,0,-0.87531
982,1.092129,-0.227527,-9.754915,0.135718,0.000754,0.00777,-6.738488,6.041511,-0.918523,0,0,-0.918522
1009,0.941243,-0.249082,-9.800421,0.128257,0.003152,0.008703,-6.965115,6.191808,-0.963199,0,0,-0.963199
1037,1.013093,-0.02395,-9.75252,0.140514,-0.012303,0.005239,-7.199576,6.352248,-1.005503,0,0,-1.005503
1064,1.135239,-0.091011,-9.685459,0.139981,-0.037084,0.008569,-7.444899,6.528399,-1.05209,0,0,-1.05209
1092,0.958008,-0.160466,-9.793235,0.126658,0.000354,0.009635,-7.679099,6.675078,-1.098464,0,0,-1.098464
1120,1.209485,-0.117356,-9.673484,0.138649,-0.009772,0.005505,-7.918076,6.813479,-1.145322,0,0,-1.145322
1148,1.132844,-0.076641,-9.70941,0.137316,-0.002044,0.008436,-8.167927,6.964433,-1.194665,0,0,-1.194665
1175,1.046624,-0.114961,-9.807606,0.127457,0.002086,0.006837,-8.406405,7.108481,-1.24294,0,0,-1.24294
1203,1.140029,-0.129331,-9.793235,0.137716,-0.007906,0.00777,-8.648657,7.243373,-1.291381,0,0,-1.291381
1231,1.034649,-0.170046,-9.879456,0.134119,-0.000312,0.0115,-8.900956,7.391653,-1.345956,0,0,-1.345956
1258,1.125659,-0.114961,-9.831555,0.129855,-0.003243,0.007903,-9.141336,7.534789,-1.398766,0,0,-1.398766
1272,0.819097,-0.263452,-9.70941,0.133186,-0.009905,0.006837,-9.264989,7.611598,-1.424731,0,0,-1.42473
1300,0.969983,-0.148491,-9.79563,0.140114,-0.037084,0.006837,-9.522766,7.782414,-1.47793,0,0,-1.47793
1328,1.020278,-0.112566,-9.917776,0.128923,0.002219,0.00817,-9.769142,7.920334,-1.53167,0,0,-1.53167
1355,1.070574,-0.268242,-9.699829,0.133986,0.028466,0.010834,-10.012962,8.04703,-1.589103,0,0,-1.589102
1383,1.101709,-0.088616,-9.764495,0.139048,-0.001511,0.008436,-10.27368,8.192348,-1.647564,0,0,-1.647563
1411,0.943638,-0.165256,-9.826766,0.133319,-0.000978,0.004306,-10.527804,8.329923,-1.702071,0,0,-1.70207
1439,1.051414,-0.117356,-9.74294,0.136783,-0.010171,0.009102,-10.787574,8.472497,-1.76052,0,0,-1.76052
1468,1.001118,-0.155676,-9.730965,0.139048,-0.039216,0.006837,-11.054793,8.652447,-1.819069,0,0,-1.819068
1496,0.974773,-0.124541,-9.898616,0.126391,-0.004709,0.006171,-11.310419,8.787366,-1.87661,0,0,-1.87661
1524,1.209485,-0.150886,-9.783655,0.143179,-0.006041,0.006971,-11.575047,8.935574,-1.937639,0,0,-1.937638
1552,1.049019,-0.016765,-9.666299,0.130921,-0.000312,0.008036,-11.836655,9.06862,-1.999275,0,0,-1.999274
1580,1.084944,-0.172441,-9.718989,0.133852,-0.009106,0.005239,-12.094971,9.208546,-2.060841,0,0,-2.060841
1608,0.996328,-0.299377,-9.678274,0.138782,-0.039216,0.005771,-12.363746,9.386764,-2.125456,0,0,-2.125456
1636,0.977168,-0.155676,-9.829161,0.127857,0.000354,0.005372,-12.622221,9.518045,-2.187062,0,0,-2.187061
1664,1.099314,-0.091011,-9.807606,0.141047,-0.00724,0.006171,-12.889653,9.636628,-2.252668,0,0,-2.252668
1692,1.017883,-0.196392,-9.750125,0.129722,0.004218,0.007237,-13.158036,9.78651,-2.321025,0,0,-2.321024
1719,1.104104,-0.102986,-9.821976,0.131987,0.000754,0.008836,-13.418545,9.911559,-2.387497,0,0,-2.387497
1747,1.20709,-0.126936,-9.889036,0.144511,-0.01217,0.005638,-13.692826,10.051099,-2.456827,0,0,-2.456825
1775,1.065784,-0.172441,-9.778865,0.131721,-0.006174,0.004439,-13.961433,10.185658,-2.524379,0,0,-2.524378
1803,0.998723,-0.095801,-9.668694,0.135051,-0.018965,0.005105,-14.226482,10.322158,-2.592611,0,0,-2.592609
1831,1.017883,-0.189207,-9.716595,0.133319,-0.008706,0.004572,-14.501185,10.458298,-2.65991,0,0,-2.659908
1860,1.049019,-0.153281,-9.927357,0.128123,0.000887,0.005105,-14.767107,10.581474,-2.72906,0,0,-2.729059
1888,0.977168,-0.088616,-9.702225,0.146243,-0.008706,0.006438,-15.051443,10.715593,-2.802773,0,0,-2.802773
1916,0.965193,-0.143701,-9.69504,0.13252,0.00142,0.008969,-15.325938,10.83535,-2.877864,0,0,-2.877863
1930,1.152004,-0.155676,-9.7621,0.128257,0.004351,0.008303,-15.458072,10.894232,-2.914881,0,0,-2.914881
1958,0.929268,-0.196392,-9.79084,0.144378,-0.007906,0.009768,-15.740156,11.021289,-2.991956,0,0,-2.991955
1986,0.907712,-0.275427,-9.678274,0.133453,0.002219,0.005771,-16.022532,11.159965,-3.0688,0,0,-3.068798
2014,1.104104,-0.122146,-9.78605,0.131587,0.000754,0.006837,-16.296236,11.276545,-3.143397,0,0,-3.143396
2042,1.070574,-0.119751,-9.77168,0.144911,-0.002178,0.006171,-16.587917,11.397474,-3.222863,0,0,-3.222862
2070,1.092129,-0.119751,-9.78126,0.12839,0.001686,0.00364,-16.86525,11.51385,-3.300082,0,0,-3.300081
2084,1.125659,-0.102986,-9.754915,0.131055,-0.000712,0.00817,-17.002602,11.572192,-3.339389,0,0,-3.339388
2112,0.996328,-0.002395,-9.814791,0.147042,-0.009638,0.010168,-17.295231,11.695373,-3.422198,0,0,-3.422197
2140,1.128054,-0.177231,-9.78605,0.130921,-0.00311,0.007503,-17.57712,11.810052,-3.501219,0,0,-3.501219
2168,1.013093,-0.124541,-9.690249,0.130388,0.025535,0.006438,-17.852749,11.908103,-3.578551,0,0,-3.57855
2196,1.037043,-0.160466,-9.78605,0.137583,-0.00271,0.00817,-18.142748,12.027187,-3.663412,0,0,-3.66341
2224,1.128054,-0.124541,-9.74773,0.128923,-0.001112,0.008436,-18.420851,12.138457,-3.745204,0,0,-3.745203
2238,1.022673,-0.100591,-9.702225,0.135318,-0.010438,0.007637,-18.56432,12.198766,-3.78664,0,0,-3.78664
2266,1.060994,-0.229922,-9.833951,0.131454,0.001686,0.009235,-18.85099,12.307001,-3.872247,0,0,-3.872246
2295,1.166375,-0.105381,-9.74294,0.132787,-0.005375,0.006438,-19.131262,12.419559,-3.953573,0,0,-3.953573
2323,0.926873,-0.129331,-9.7142,0.141846,-0.039482,0.007637,-19.429848,12.554008,-4.042275,0,0,-4.042274
2351,0.948428,-0.285007,-9.865086,0.130921,0.00062,0.00737,-19.716278,12.661307,-4.128157,0,0,-4.128155
2379,1.013093,-0.138911,-9.83874,0.137716,-0.010438,0.008036,-20.002459,12.776766,-4.214474,0,0,-4.214474
2407,0.946033,-0.105381,-9.754915,0.136384,-0.00271,0.005905,-20.300127,12.886698,-4.301809,0,0,-4.301807
2435,0.946033,-0.150886,-9.798025,0.130122,0.000487,0.006971,-20.586157,12.986876,-4.385317,0,0,-4.385315
2463,1.185535,-0.088616,-9.821976,0.14571,-0.039616,0.010435,-20.884745,13.118209,-4.479895,0,0,-4.479893
2491,1.135239,-0.074246,-9.74773,0.134385,0.00142,0.004706,-21.179958,13.219487,-4.568906,0,0,-4.568905
2519,1.058599,-0.129331,-9.829161,0.127857,-0.000712,0.008036,-21.467634,13.319861,-4.65692,0,0,-4.656918
2547,1.123264,-0.141306,-9.75731,0.143978,-0.008173,0.007903,-21.76511,13.43231,-4.751679,0,0,-4.751678
2575,1.18314,-0.083826,-9.821976,0.12879,0.001819,0.005638,-22.055506,13.530554,-4.842416,0,0,-4.842415
2603,0.946033,-0.285007,-9.745335,0.128123,0.027133,0.005505,-22.342546,13.614061,-4.93133,0,0,-4.931328
2631,1.058599,-0.174836,-9.80521,0.14118,-0.037084,0.006837,-22.648355,13.738275,-5.026402,0,0,-5.026402
2659,1.101709,-0.069456,-9.730965,0.129989,-0.000179,0.007237,-22.941961,13.834347,-5.11812,0,0,-5.118118
2687,1.008303,-0.146096,-9.929751,0.135185,-0.01177,0.008036,-23.234997,13.919726,-5.211458,0,0,-5.211456
2715,0.922083,-0.203577,-9.707015,0.138249,-0.001245,0.009369,-23.539343,14.020076,-5.308277,0,0,-5.308277
2744,1.044229,-0.304167,-9.83874,0.130388,0.00102,0.006171,-23.831497,14.114631,-5.404771,0,0,-5.40477
2772,0.984353,-0.186812,-9.857901,0.139581,-0.011504,0.006171,-24.132223,14.216527,-5.50211,0,0,-5.50211
2786,0.962798,-0.215552,-9.81958,0.142912,-0.009239,0.006704,-24.286839,14.267133,-5.551414,0,0,-5.551411
2814,1.123264,-0.083826,-9.671089,0.129589,-0.001245,0.009102,-24.583284,14.363829,-5.650615,0,0,-5.650612
2842,1.21188,-0.040715,-9.79084,0.135051,-0.006308,0.00817,-24.881294,14.459373,-5.747085,0,0,-5.747082
2856,0.929268,-0.162861,-9.699829,0.140647,-0.03775,0.007637,-25.037579,14.524605,-5.797624,0,0,-5.797623
2884,1.166375,-0.179626,-9.77647,0.129855,0.00515,0.003906,-25.335485,14.6106,-5.893197,0,0,-5.893196
2912,0.991538,-0.162861,-9.730965,0.133586,0.026867,0.008036,-25.627941,14.68385,-5.989213,0,0,-5.989212
2940,0.905317,-0.179626,-9.721385,0.138116,-0.001511,0.010834,-25.938065,14.792048,-6.092265,0,0,-6.092262
2968,0.946033,-0.141306,-9.75731,0.129989,-0.002444,0.002441,-26.23501,14.878765,-6.18863,0,0,-6.188629
2996,1.166375,-0.165256,-9.81958,0.144777,-0.014835,0.010168,-26.54006,14.961344,-6.292367,0,0,-6.292366
3024,1.17356,-0.205972,-9.759705,0.133453,-0.009372,0.009102,-26.848392,15.058634,-6.398801,0,0,-6.3988
3052,1.20709,-0.074246,-9.78605,0.126258,0.026334,0.009102,-27.143227,15.131064,-6.500682,0,0,-6.500679
3080,1.130449,-0.102986,-9.75252,0.145577,-0.013902,0.005505,-27.456741,15.231478,-6.605984,0,0,-6.605984
3108,1.049019,-0.131726,-9.7621,0.13292,-0.001245,0.005638,-27.759285,15.317409,-6.70974,0,0,-6.70974
3136,1.065784,-0.141306,-9.807606,0.137849,-0.019231,0.006704,-28.064041,15.392653,-6.813704,0,0,-6.813702
3164,1.128054,-0.246687,-9.7621,0.13665,-0.038416,0.005905,-28.378588,15.499427,-6.921088,0,0,-6.921085
3193,0.881367,-0.241897,-9.769285,0.127857,-0.002977,0.005905,-28.678354,15.580224,-7.025428,0,0,-7.025425
3221,1.037043,-0.095801,-9.74773,0.142512,-0.011903,0.009502,-28.99226,15.67021,-7.134312,0,0,-7.134312
3249,1.077759,-0.155676,-9.74773,0.132787,-0.005908,0.006971,-29.305536,15.748615,-7.239357,0,0,-7.239357
3277,0.936453,-0.153281,-9.750125,0.129989,-0.005508,0.009102,-29.607203,15.828618,-7.346393,0,0,-7.34639
3305,1.022673,-0.160466,-9.73815,0.143445,-0.006308,0.009635,-29.92721,15.913841,-7.460094,0,0,-7.460094
3333,0.931663,-0.179626,-9.78605,0.135318,-0.000312,0.005105,-30.239418,15.98587,-7.568308,0,0,-7.568306
3361,0.934058,-0.059875,-9.788445,0.131854,0.027133,0.006438,-30.546101,16.042536,-7.674474,0,0,-7.674473
3389,1.041834,-0.160466,-9.793235,0.141447,-0.005908,0.005239,-30.86729,16.125071,-7.787789,0,0,-7.787788
3417,0.847837,-0.141306,-9.678274,0.130522,-0.003243,0.007237,-31.174393,16.197561,-7.897511,0,0,-7.897511
3445,1.056204,-0.091011,-9.817185,0.144111,-0.013236,0.008569,-31.492832,16.281683,-8.012615,0,0,-8.012611
3473,1.152004,-0.069456,-9.800421,0.133319,-0.002444,0.004439,-31.806089,16.353363,-8.124252,0,0,-8.124252
3501,1.101709,-0.122146,-9.77647,0.133453,-0.009372,0.008303,-32.113678,16.428434,-8.23906,0,0,-8.239059
3529,1.065784,-0.153281,-9.78126,0.136251,0.00062,0.008303,-32.433453,16.49991,-8.353443,0,0,-8.353439
3543,1.060994,-0.205972,-9.783655,0.132653,0.002086,0.010168,-32.58815,16.532909,-8.411565,0,0,-8.41156
3571,1.111289,-0.079036,-9.917776,0.135185,-0.012703,0.007503,-32.901199,16.608381,-8.523974,0,0,-8.523972
3599,1.132844,-0.102986,-9.716595,0.134652,-0.000579,0.005505,-33.218292,16.678709,-8.637166,0,0,-8.637161
3628,1.128054,-0.153281,-9.721385,0.128656,-0.003377,0.006571,-33.524376,16.745754,-8.750348,0,0,-8.750343
3656,1.199905,-0.119751,-9.83874,0.143578,-0.007507,0.009768,-33.843624,16.818352,-8.869127,0,0,-8.869125
3684,1.070574,-0.107776,-9.730965,0.127058,0.002086,0.010035,-34.154121,16.880663,-8.985533,0,0,-8.985527
3712,1.089734,-0.069456,-9.788445,0.132653,0.027533,0.006837,-34.462685,16.927029,-9.098716,0,0,-9.098709
3740,0.955613,-0.138911,-9.800421,0.139981,-0.001911,0.006304,-34.793076,17.007439,-9.216984,0,0,-9.21698
3768,0.938848,-0.179626,-9.800421,0.130921,0.005017,0.002974,-35.105789,17.061565,-9.327293,0,0,-9.327293
3796,1.025068,-0.122146,-9.83874,0.146243,-0.007507,0.00817,-35.431362,17.125971,-9.447666,0,0,-9.447662
3824,1.089734,-0.138911,-9.951306,0.135718,0.002352,0.006438,-35.751942,17.182138,-9.567163,0,0,-9.567162
3852,1.171165,-0.079036,-9.788445,0.130122,0.027933,0.00777,-36.06295,17.222246,-9.683456,0,0,-9.683456
3880,1.051414,-0.117356,-9.699829,0.145044,-0.038283,0.006438,-36.395897,17.305124,-9.807293,0,0,-9.807289
3908,0.977168,-0.131726,-9.831555,0.128923,0.001953,0.007237,-36.70953,17.360586,-9.92588,0,0,-9.92588
3936,1.077759,-0.088616,-9.75252,0.140914,-0.010438,0.008303,-37.02877,17.421206,-10.044916,0,0,-10.044914
3965,1.092129,-0.136516,-9.867481,0.133586,-0.005642,0.00817,-37.353939,17.481245,-10.167513,0,0,-10.167511
3993,1.1544,-0.021555,-9.740545,0.135851,0.0266,0.009235,-37.669304,17.520178,-10.287035,0,0,-10.287033
4021,0.934058,-0.105381,-9.826766,0.139182,-0.001645,0.007237,-37.998535,17.576233,-10.409699,0,0,-10.409698
4050,0.910107,-0.150886,-9.7621,0.129323,0.026867,0.006304,-38.309975,17.610806,-10.527957,0,0,-10.527954
4064,1.051414,-0.162861,-9.802815,0.14571,-0.011104,0.005372,-38.477795,17.640976,-10.59004,0,0,-10.590034
4093,1.120869,-0.076641,-9.865086,0.132653,0.001153,0.007903,-38.799911,17.689301,-10.712904,0,0,-10.712898
4121,1.149609,-0.196392,-9.733359,0.142379,-0.009505,0.005771,-39.122421,17.74177,-10.83308,0,0,-10.833076
4149,1.037043,-0.122146,-9.754915,0.131188,-0.001112,0.004706,-39.44421,17.790775,-10.954674,0,0,-10.954674
4178,0.931663,-0.040715,-9.66151,0.131055,-0.005375,0.008436,-39.761017,17.840435,-11.075973,0,0,-11.075966
4206,1.041834,-0.210762,-9.754915,0.133852,-0.004442,0.00817,-40.087425,17.891165,-11.201169,0,0,-11.201164
4235,0.946033,-0.210762,-9.726174,0.124793,-0.001911,0.008303,-40.400093,17.935867,-11.322777,0,0,-11.322777
4263,1.084944,-0.107776,-9.764495,0.145443,-0.03855,0.00777,-40.735683,18.007446,-11.451599,0,0,-11.451599
4292,0.967588,-0.162861,-9.80521,0.129056,0.003152,0.007637,-41.05452,18.04841,-11.574964,0,0,-11.574959
4320,0.958008,-0.285007,-9.675879,0.140514,-0.008972,0.007637,-41.381649,18.097195,-11.701831,0,0,-11.701828
4348,1.219065,-0.110171,-9.788445,0.131188,0.000221,0.00737,-41.704529,18.138315,-11.825964,0,0,-11.825958
4377,1.034649,-0.172441,-9.802815,0.143312,-0.006974,0.008436,-42.03294,18.184406,-11.953378,0,0,-11.953377
4405,1.322051,-0.0479,-9.807606,0.130788,0.003418,0.007503,-42.355907,18.223953,-12.080738,0,0,-12.080734
4434,1.008303,-0.122146,-9.807606,0.147575,-0.012303,0.00817,-42.686058,18.251936,-12.208748,0,0,-12.208748
4462,1.003513,-0.182021,-9.69504,0.130522,0.002752,0.009502,-43.010952,18.286715,-12.334783,0,0,-12.334778
4476,1.161584,-0.160466,-9.769285,0.128523,0.000487,0.006038,-43.169186,18.306194,-12.39696,0,0,-12.396957
4505,0.986748,-0.170046,-9.81,0.144244,-0.002977,0.005505,-43.506142,18.349859,-12.526117,0,0,-12.526115
4533,1.092129,-0.150886,-9.754915,0.131987,0.002619,0.00817,-43.829334,18.386091,-12.649911,0,0,-12.64991
4562,0.989143,-0.011975,-9.766891,0.14571,-0.012303,0.009235,-44.160179,18.409096,-12.780232,0,0,-12.780228
4590,1.058599,-0.177231,-9.78605,0.131055,0.003018,0.006971,-44.485924,18.441975,-12.908051,0,0,-12.908051
4619,1.20709,-0.153281,-9.77168,0.144911,-0.009505,0.010301,-44.813061,18.464907,-13.040601,0,0,-13.040596
4647,1.116079,-0.114961,-9.865086,0.131188,0.001153,0.009768,-45.138672,18.499752,-13.17278,0,0,-13.172775
4675,1.053809,-0.182021,-9.929751,0.141713,-0.015634,0.00817,-45.468613,18.541225,-13.301226,0,0,-13.301224
4704,1.025068,-0.007185,-9.841136,0.135984,-0.001245,0.00737,-45.80405,18.574448,-13.432078,0,0,-13.432076
4732,1.056204,-0.289797,-9.766891,0.129189,0.024735,0.007503,-46.121178,18.591507,-13.558137,0,0,-13.558136
4761,1.135239,-0.105381,-9.807606,0.135451,-0.004576,0.008569,-46.456329,18.628326,-13.690252,0,0,-13.690247
4789,0.883762,-0.179626,-9.841136,0.12839,-0.001245,0.005239,-46.778542,18.656811,-13.81651,0,0,-13.816505
4817,1.106499,-0.095801,-9.79563,0.140114,-0.011104,0.007503,-47.111294,18.694689,-13.948164,0,0,-13.948158
4846,1.072969,-0.158071,-9.79084,0.134785,0.00102,0.008036,-47.441765,18.718992,-14.079157,0,0,-14.079155
4874,1.104104,-0.124541,-9.733359,0.131721,-0.010038,0.010834,-47.765095,18.750364,-14.211936,0,0,-14.211929
4903,0.953218,-0.055085,-9.72857,0.137583,-0.001911,0.005372,-48.103607,18.778105,-14.344186,0,0,-14.344185
4931,1.013093,-0.165256,-9.874666,0.130522,0.025268,0.007104,-48.422359,18.786646,-14.471218,0,0,-14.471214
4960,0.977168,-0.205972,-9.754915,0.135584,-0.001112,0.006438,-48.75877,18.812029,-14.604272,0,0,-14.604271
4988,1.17356,-0.126936,-9.74773,0.127724,0.026067,0.004439,-49.076061,18.818161,-14.72992,0,0,-14.729919
5002,1.21188,-0.076641,-9.718989,0.14118,-0.009772,0.00817,-49.245361,18.832962,-14.798388,0,0,-14.798386
5031,1.027463,-0.129331,-9.70941,0.135584,-0.003643,0.007104,-49.585007,18.874544,-14.933711,0,0,-14.933708
5059,0.998723,-0.136516,-9.946517,0.133986,-0.009905,0.009635,-49.911709,18.898134,-15.065986,0,0,-15.065979
5087,1.053809,-0.110171,-9.920172,0.137716,0.004084,0.006171,-50.247849,18.914831,-15.200104,0,0,-15.200104
5116,1.171165,-0.114961,-9.78126,0.129056,-0.003243,0.006304,-50.571209,18.933809,-15.329918,0,0,-15.329918
5144,1.185535,-0.150886,-9.75731,0.139315,-0.039216,0.00777,-50.915394,18.976549,-15.467661,0,0,-15.467659
5173,1.142424,-0.086221,-9.75731,0.131454,0.00142,0.008569,-51.239853,18.991196,-15.599851,0,0,-15.599846
5201,0.991538,-0.093406,-9.869876,0.142246,-0.010171,0.004439,-51.571301,18.993927,-15.732846,0,0,-15.732841
5229,1.18793,-0.117356,-9.72378,0.130122,0.001686,0.006971,-51.901947,19.005884,-15.866788,0,0,-15.866783
5258,1.147214,-0.093406,-9.759705,0.138116,-0.010171,0.008569,-52.231842,19.026323,-16.00177,0,0,-16.00177
5286,0.960403,-0.208367,-9.81958,0.129722,0.00062,0.003773,-52.565613,19.038799,-16.131218,0,0,-16.13121
5315,1.1544,-0.102986,-9.74773,0.132653,0.027,0.006304,-52.886505,19.036484,-16.260353,0,0,-16.260345
5343,1.075364,-0.146096,-9.73815,0.14571,-0.038283,0.008569,-53.23547,19.070232,-16.401033,0,0,-16.401031
5372,1.180745,-0.071851,-9.958491,0.12839,0.001819,0.006971,-53.560543,19.077572,-16.530846,0,0,-16.530838
5400,0.974773,-0.122146,-9.735755,0.14611,-0.010838,0.006438,-53.892456,19.073944,-16.662327,0,0,-16.662323
5428,0.780776,-0.146096,-9.833951,0.131188,0.000354,0.006971,-54.221676,19.075815,-16.792046,0,0,-16.792038
5457,1.051414,-0.148491,-9.79084,0.134252,-0.006841,0.009102,-54.551178,19.086319,-16.924561,0,0,-16.924561
5471,0.934058,-0.079036,-9.798025,0.142912,-0.037084,0.007237,-54.728233,19.106865,-16.993895,0,0,-16.993881
5499,1.017883,-0.134121,-9.72378,0.130921,0.00102,0.009635,-55.059788,19.109814,-17.128752,0,0,-17.128738
5528,1.034649,-0.138911,-9.721385,0.140914,-0.009505,0.00737,-55.39299,19.118143,-17.261618,0,0,-17.261612
5556,1.113684,-0.114961,-9.78126,0.128656,0.000221,0.006971,-55.724129,19.121656,-17.393881,0,0,-17.393875
5585,0.953218,-0.170046,-9.848321,0.129589,-0.005242,0.005105,-56.050968,19.126772,-17.521301,0,0,-17.521301
5613,1.065784,-0.107776,-9.68067,0.133986,-0.003776,0.007503,-56.39032,19.132179,-17.65807,0,0,-17.658066
5642,1.084944,0.150886,-9.74294,0.111203,-0.00311,0.006171,-56.722279,19.132351,-17.789846,0,0,-17.789841
5670,1.046624,0.02874,-9.860296,0.094016,-0.005908,0.004173,-57.020245,19.150105,-17.909327,0,0,-17.909317
5698,0.962798,0.102986,-9.845925,0.017009,0.00142,0.004972,-57.239464,19.180319,-18.000414,0,0,-18.000412
5727,1.092129,0.141306,-9.77168,-0.024426,0.003285,0.005105,-57.390961,19.227015,-18.071819,0,0,-18.071808
5741,1.060994,0.095801,-9.74773,-0.033886,0.013411,-0.00049,-57.4571,19.247736,-18.100746,0,0,-18.100739
5769,0.761616,-0.069456,-9.702225,-0.050007,0.009414,-0.002755,-57.571499,19.295675,-18.149734,0,0,-18.149734
5798,0.960403,-0.083826,-9.78126,-0.019497,-0.000978,0.000709,-57.716999,19.350298,-18.211096,0,0,-18.21109
5827,1.18314,-0.03353,-9.75252,-0.004308,0.001153,0.001242,-57.900055,19.390604,-18.288696,0,0,-18.288696
5855,0.907712,0.011975,-9.718989,0.026734,-0.010971,0.003507,-58.091549,19.419209,-18.372101,0,0,-18.372101
5869,0.977168,0.067061,-9.74773,0.034195,0.00102,0.004439,-58.199635,19.433805,-18.417543,0,0,-18.417542
5897,1.044229,0.143701,-9.73815,0.043388,0.00102,0.003507,-58.422947,19.460049,-18.507214,0,0,-18.507202
5925,0.991538,0.095801,-9.74773,0.076563,-0.002311,0.005505,-58.6721,19.465263,-18.610386,0,0,-18.610382
5940,0.962798,0.074246,-9.915381,0.08429,-0.002311,0.003507,-58.809845,19.471867,-18.665014,0,0,-18.665009
5968,1.118474,0.134121,-9.745335,0.106007,-0.004975,0.006304,-59.101475,19.478643,-18.784197,0,0,-18.784195
5996,1.156794,0.205972,-9.72378,0.133186,-0.010704,0.005505,-59.41267,19.492865,-18.909893,0,0,-18.909882
6011,0.941243,0.03353,-9.788445,0.127457,0.002219,0.009902,-59.574402,19.488243,-18.97636,0,0,-18.976349
6039,1.111289,0.306563,-9.683064,0.119996,0.00102,0.005771,-59.890373,19.479914,-19.099714,0,0,-19.099701
