timestamp (python), timestamp (Teensy), Angular pos (deg), AGC, Status, Angular Vel (deg)
5.273976326,5265,-0.0878906,128,103,-8.7890625
5.284973145,5275,0,128,103,7.990057
5.29497385,5286,-0.0878906,128,103,-8.7890625
5.305978298,5296,-0.0878906,128,103,0
5.315974712,5307,-0.0878906,128,103,0
5.32697463,5317,0,128,103,8.7890625
5.336975813,5327,0,128,103,0
5.34697485,5338,-0.0878906,128,103,-8.7890625
5.357975245,5348,-0.0878906,128,103,0
5.36797452,5359,-0.0878906,128,103,0
5.378974199,5369,0,128,103,7.990057
5.388975143,5380,-0.0878906,128,103,-8.7890625
5.3999753,5390,-0.0878906,128,103,0
5.409975767,5400,0,128,103,7.990057
5.419979334,5411,-0.0878906,128,103,-8.7890625
5.43097353,5421,0,128,103,7.990057
5.440975904,5432,0,128,103,0
5.451976061,5442,-0.0878906,128,103,-7.990057
5.461975098,5453,0,128,103,8.7890625
5.472974777,5463,-0.0878906,128,103,-8.7890625
5.482973099,5473,0,128,103,7.990057
5.493539095,5484,-0.0878906,128,103,-8.7890625
5.503539324,5494,-0.0878906,128,103,0
5.514539957,5505,0,128,103,8.7890625
5.524538755,5515,-0.0878906,128,103,-7.990057
5.535539389,5526,-0.0878906,128,103,0
5.545538425,5536,0,128,103,8.7890625
5.555541039,5546,0,128,103,0
5.566540241,5557,-0.0878906,128,103,-8.7890625
5.576537609,5567,0,128,103,7.990057
5.587539434,5578,-0.0878906,128,103,-8.7890625
5.597537518,5588,-0.0878906,128,103,0
5.60853982,5598,0,128,103,7.990057
5.61853981,5609,0,128,103,0
5.62853837,5619,0,128,103,0
5.639538765,5630,0,128,103,0
5.649538517,5640,0,128,103,0
5.660539389,5651,0,128,103,0
5.670538664,5661,0,128,103,0
5.681539774,5671,0,128,103,0
5.691537619,5682,0,128,103,0
5.701538086,5692,0,128,103,0
5.712579012,5703,0,128,103,0
5.722580194,5713,0,128,103,0
5.733580112,5724,0,128,103,0
5.743579388,5734,0,128,103,0
5.754498482,5744,0,128,103,0
5.76502943,5755,0,128,103,0
5.775028467,5765,0,128,103,0
5.785029173,5776,0,128,103,0
5.796028614,5786,0,128,103,0
5.806028366,5797,0,128,103,0
5.817028999,5807,0,128,103,0
5.827028275,5817,0,128,103,0
5.837027311,5828,0,128,103,0
5.848029137,5838,0,128,103,0
5.858028412,5849,0,128,103,0
5.869028807,5859,0,128,103,0
5.879027367,5870,0,128,103,0
5.88902998,5880,0,128,103,0
5.900028467,5890,0,128,103,0
5.910027027,5901,0,128,103,0
5.921027899,5911,0,128,103,0
5.931027174,5922,0,128,103,0
5.942028761,5932,0,128,103,0
5.952029705,5942,-0.0878906,128,103,-7.990057
5.9630301,5953,0,128,103,8.7890625
5.973029137,5963,0,128,103,0
5.983030796,5974,0,128,103,0
5.99402833,5984,0,128,103,0
6.004027367,5995,0,128,103,0
6.015028715,6005,0,128,103,0
6.025029182,6015,0,128,103,0
6.035029411,6026,0,128,103,0
6.046028852,6036,0,128,103,0
6.056770325,6047,-0.0878906,128,103,-8.7890625
6.066589594,6057,0,128,103,7.990057
6.077590227,6068,0,128,103,0
6.087590694,6078,0,128,103,0
6.097590923,6088,0,128,103,0
6.108591318,6099,0,128,103,0
6.118591309,6109,0,128,103,0
6.129591227,6120,0,128,103,0
6.139590979,6130,0,128,103,0
6.150589943,6141,0,128,103,0
6.160591125,6151,0,128,103,0
6.170589924,6161,0,128,103,0
6.181590319,6172,0,128,103,0
6.191589355,6182,-0.0878906,128,103,-7.990057
6.202590942,6193,0,128,103,8.7890625
6.212589979,6203,0,128,103,0
6.223591566,6214,0,128,103,0
6.233589411,6224,0,128,103,0
6.243593454,6234,0,128,103,0
6.254590988,6245,0,128,103,0
6.264590025,6255,0,128,103,0
6.275591135,6266,0,128,103,0
6.28559041,6276,0,128,103,0
6.295590639,6286,0,128,103,0
6.306590796,6297,0,128,103,0
6.316590786,6307,-0.0878906,128,103,-7.990057
6.327590466,6318,0,128,103,8.7890625
6.337589741,6328,0,128,103,0
6.348591089,6339,0,128,103,0
6.358589888,6349,-0.0878906,128,103,-8.7890625
6.368590117,6359,0,128,103,7.990057
6.379590034,6370,0,128,103,0
6.389594793,6380,0,128,103,0
6.40059185,6391,0,128,103,0
6.41059041,6401,0,128,103,0
6.421591043,6412,0,128,103,0
6.431589842,6422,0,128,103,0
6.441590786,6432,0,128,103,0
6.452589989,6443,-0.0878906,128,103,-8.7890625
6.462593317,6453,0,128,103,7.990057
6.473591089,6464,0,128,103,0
6.48359108,6474,0,128,103,0
6.494590998,6485,0,128,103,0
6.504591703,6495,0,128,103,0
6.514591694,6505,0,128,103,0
6.525590181,6516,0,128,103,0
6.535590887,6526,0,128,103,0
6.546591043,6537,-0.0878906,128,103,-8.7890625
6.556589365,6547,0,128,103,7.990057
6.566591024,6558,0,128,103,0
6.577591896,6568,0,128,103,0
6.587589025,6578,-0.0878906,128,103,-7.990057
6.59859395,6589,0,128,103,8.7890625
6.608590126,6599,0,128,103,0
6.619591475,6610,0,128,103,0
6.629589796,6620,0,128,103,0
6.639591217,6630,-0.0878906,128,103,-7.990057
6.650590181,6641,0,128,103,8.7890625
6.66059041,6651,0,128,103,0
6.671591043,6662,0,128,103,0
6.681590796,6672,0,128,103,0
6.692591429,6683,0,128,103,0
6.702592373,6693,0,128,103,0
6.713592529,6703,0,128,103,0
6.723593235,6714,0,128,103,0
6.733590364,6724,-0.0878906,128,103,-7.990057
6.744591951,6735,0,128,103,8.7890625
6.754591465,6745,0,128,103,0
6.765605688,6756,0,128,103,0
6.775775909,6766,-0.0878906,128,103,-8.7890625
6.786373615,6776,0,128,103,7.990057
6.79637289,6787,0,128,103,0
6.807373285,6797,0,128,103,0
6.817373276,6808,-0.0878906,128,103,-8.7890625
6.827373028,6818,0,128,103,7.990057
6.83837533,6829,0,128,103,0
6.848372459,6839,0,128,103,0
6.859374285,6849,0,128,103,0
6.869372368,6860,0,128,103,0
6.879371166,6870,-0.0878906,128,103,-7.990057
6.890373707,6881,0,128,103,8.7890625
6.900374174,6891,0,128,103,0
6.911375523,6902,0,128,103,0
6.921372175,6912,0,128,103,0
6.932373047,6922,0,128,103,0
6.942371368,6933,0,128,103,0
6.952371836,6943,0,128,103,0
6.963372469,6954,0,128,103,0
6.973372221,6964,0,128,103,0
6.984373331,6975,0,128,103,0
6.994372368,6985,-0.0878906,128,103,-8.7890625
7.005372047,6995,-0.0878906,128,103,0
7.015371799,7006,0,128,103,8.7890625
7.026373148,7016,0,128,103,0
7.036371946,7027,0,128,103,0
7.046372414,7037,0,128,103,0
7.057372332,7047,-0.0878906,128,103,-7.990057
7.067493677,7058,0,128,103,8.7890625
7.077496529,7068,0,128,103,0
7.088494778,7079,0,128,103,0
7.098497868,7089,0,128,103,0
7.109494448,7100,0,128,103,0
7.119493961,7110,0,128,103,0
7.129495621,7120,0,128,103,0
7.1404953,7131,-0.0878906,128,103,-8.7890625
7.150494337,7141,0,128,103,7.990057
7.161495686,7152,0,128,103,0
7.171495676,7162,0,128,103,0
7.182494164,7173,0,128,103,0
7.192495584,7183,-0.0878906,128,103,-8.7890625
7.202494144,7193,0,128,103,7.990057
7.213495016,7204,0,128,103,0
7.223494053,7214,-0.0878906,128,103,-7.990057
7.234495401,7225,-0.0878906,128,103,0
7.244496822,7235,0,128,103,7.990057
7.255494356,7246,-0.0878906,128,103,-8.7890625
7.265496492,7256,-0.0878906,128,103,0
7.275496244,7266,-0.0878906,128,103,0
7.286495209,7277,0,128,103,8.7890625
7.296494246,7287,-0.0878906,128,103,-7.990057
7.307494164,7298,-0.0878906,128,103,0
7.317495346,7308,0,128,103,7.990057
7.328495741,7319,0,128,103,0
7.338495255,7329,-0.0878906,128,103,-8.7890625
7.348493576,7339,0,128,103,7.990057
7.35949564,7350,-0.0878906,128,103,-8.7890625
7.369493723,7360,-0.0878906,128,103,0
7.38049531,7371,0,128,103,8.7890625
7.390495539,7381,-0.0878906,128,103,-8.7890625
7.401498079,7391,-0.0878906,128,103,0
7.411494017,7402,0,128,103,8.7890625
7.421495199,7412,-0.0878906,128,103,-7.990057
7.432494164,7423,-0.0878906,128,103,0
7.442494154,7433,0,128,103,7.990057
7.453494787,7444,-0.0878906,128,103,-8.7890625
7.463493824,7454,-0.0878906,128,103,0
7.474494457,7464,-0.0878906,128,103,0
7.484494686,7475,0,128,103,8.7890625
7.4944942,7485,-0.0878906,128,103,-7.990057
7.505495548,7496,-0.0878906,128,103,0
7.515493631,7506,-0.0878906,128,103,0
7.526494503,7517,-0.0878906,128,103,0
7.536496401,7527,0,128,103,8.7890625
7.546496153,7537,-0.0878906,128,103,-7.990057
7.55749321,7548,-0.0878906,128,103,0
7.567494392,7558,-0.0878906,128,103,0
7.578495502,7569,0,128,103,8.7890625
7.588495731,7579,-0.0878906,128,103,-7.990057
7.599495411,7590,-0.0878906,128,103,0
7.609496117,7600,-0.0878906,128,103,0
7.619496346,7610,-0.0878906,128,103,0
7.630496025,7621,-0.0878906,128,103,0
7.640493631,7631,-0.0878906,128,103,0
7.651495695,7642,-0.0878906,128,103,0
7.66149497,7652,-0.0878906,128,103,0
7.67249465,7663,-0.0878906,128,103,0
7.682494879,7673,-0.0878906,128,103,0
7.692495108,7683,-0.0878906,128,103,0
7.703494787,7694,-0.0878906,128,103,0
7.713496208,7704,0,128,103,7.990057
7.724495173,7715,-0.0878906,128,103,-8.7890625
7.734495163,7725,-0.0878906,128,103,0
7.745496035,7736,-0.0878906,128,103,0
7.755496264,7746,-0.0878906,128,103,0
7.765494585,7756,-0.0878906,128,103,0
7.776495934,7767,-0.0878906,128,103,0
7.78703618,7777,-0.0878906,128,103,0
7.797344208,7788,-0.0878906,128,103,0
7.807344198,7798,-0.0878906,128,103,0
7.818342924,7809,-0.0878906,128,103,0
7.828344584,7819,-0.0878906,128,103,0
7.839345217,7829,-0.0878906,128,103,0
7.849345207,7840,-0.0878906,128,103,0
7.859345913,7850,-0.0878906,128,103,0
7.870344877,7861,-0.0878906,128,103,0
7.880344629,7871,-0.0878906,128,103,0
7.891343594,7881,-0.0878906,128,103,0
7.901342869,7892,-0.0878906,128,103,0
7.912343979,7902,-0.0878906,128,103,0
7.922344446,7913,-0.0878906,128,103,0
7.932343721,7923,-0.0878906,128,103,0
7.943344116,7934,-0.0878906,128,103,0
7.953345299,7944,-0.0878906,128,103,0
7.964344501,7954,-0.0878906,128,103,0
7.974344492,7965,-0.0878906,128,103,0
7.985344172,7975,-0.0878906,128,103,0
7.995344877,7986,-0.0878906,128,103,0
8.005342245,7996,-0.0878906,128,103,0
8.016344786,8007,-0.0878906,128,103,0
8.026345015,8017,-0.0878906,128,103,0
8.03734374,8027,-0.0878906,128,103,0
8.047342777,8038,-0.0878906,128,103,0
8.058344364,8048,-0.0878906,128,103,0
8.068342924,8059,-0.0878906,128,103,0
8.078343153,8069,-0.0878906,128,103,0
8.089344501,8080,-0.0878906,128,103,0
8.099345446,8090,-0.0878906,128,103,0
8.11034441,8100,-0.0878906,128,103,0
8.120343208,8111,-0.0878906,128,103,0
8.130345106,8121,-0.0878906,128,103,0
8.141343355,8132,-0.0878906,128,103,0
8.151343822,8142,-0.0878906,128,103,0
8.162343979,8153,-0.0878906,128,103,0
8.172344446,8163,-0.0878906,128,103,0
8.182679176,8173,-0.0878906,128,103,0
8.193680763,8184,-0.0878906,128,103,0
8.20367837,8194,-0.0878906,128,103,0
8.213683367,8205,-0.0878906,128,103,0
8.224683046,8215,-0.0878906,128,103,0
8.234680653,8226,-0.0878906,128,103,0
8.245680809,8236,-0.0878906,128,103,0
8.25568223,8246,-0.0878906,128,103,0
8.26667881,8257,-0.0878906,128,103,0
8.276680708,8267,-0.0878906,128,103,0
8.286682844,8278,-0.0878906,128,103,0
8.297678471,8288,-0.0878906,128,103,0
8.307678461,8298,-0.0878906,128,103,0
8.318680048,8309,-0.0878906,128,103,0
8.328679562,8319,-0.0878906,128,103,0
