Timestamp,Angular position,Angular velocity
13553,9.4921875,-39.9502831
13564,8.96484375,-52.734375
13574,8.349609375,-55.930397
13585,7.734375,-61.5234375
13595,6.943359375,-79.1015625
13605,6.240234375,-63.9204559
13616,5.361328125,-87.890625
13626,4.482421875,-79.9005661
13637,3.515625,-96.6796875
13647,2.63671875,-87.890625
13658,1.669921875,-87.890625
13668,0.615234375,-105.46875
13678,-0.3515625,-87.890625
13689,-1.40625,-105.46875
13699,-2.373046875,-87.890625
13710,-3.33984375,-96.6796875
13720,-4.306640625,-96.6796875
13730,-5.185546875,-79.9005661
13741,-6.064453125,-87.890625
13751,-6.943359375,-79.9005661
13762,-7.734375,-79.1015625
13772,-8.4375,-63.9204559
13783,-9.052734375,-61.5234375
13793,-9.66796875,-61.5234375
13803,-10.10742188,-39.9502831
13814,-10.546875,-43.9453125
13824,-10.8984375,-31.960228
13835,-11.16210938,-26.3671875
13845,-11.25,-7.990057
13856,-11.33789063,-8.7890625
13866,-11.33789063,0
13876,-11.16210938,15.980114
13887,-10.8984375,26.3671875
13897,-10.63476563,23.970171
13908,-10.1953125,43.9453125
13918,-9.66796875,47.9403419
13929,-9.140625,52.734375
13939,-8.525390625,61.5234375
13949,-7.734375,71.9105148
13960,-7.03125,70.3125
13970,-6.15234375,79.9005661
13981,-5.2734375,87.890625
13991,-4.39453125,79.9005661
14002,-3.515625,87.890625
14012,-2.548828125,96.6796875
14022,-1.494140625,95.8806839
14033,-0.52734375,96.6796875
14043,0.439453125,87.890625
14054,1.494140625,105.46875
14064,2.4609375,87.890625
14075,3.427734375,96.6796875
14085,4.306640625,87.890625
14095,5.185546875,79.9005661
14106,5.9765625,79.1015625
14116,6.767578125,71.9105148
14127,7.470703125,70.3125
14137,8.173828125,63.9204559
14148,8.7890625,61.5234375
14158,9.228515625,43.9453125
14168,9.66796875,39.9502831
14179,10.01953125,35.15625
14189,10.37109375,31.960228
14200,10.546875,17.578125
14210,10.63476563,7.990057
14221,10.72265625,8.7890625
14231,10.63476563,-8.7890625
14241,10.45898438,-15.980114
14252,10.28320313,-17.578125
14262,9.931640625,-31.960228
14273,9.580078125,-35.15625
14283,9.052734375,-52.734375
14293,8.525390625,-47.9403419
14304,7.822265625,-70.3125
14314,7.20703125,-55.930397
14325,6.50390625,-70.3125
14335,5.625,-79.9005661
14346,4.833984375,-79.1015625
14356,3.955078125,-87.890625
14366,2.98828125,-87.890625
14377,2.109375,-87.890625
14387,1.0546875,-95.8806839
14398,0.087890625,-96.6796875
14408,-0.87890625,-87.890625
14419,-1.845703125,-96.6796875
14429,-2.8125,-96.6796875
14439,-3.779296875,-87.890625
14450,-4.74609375,-96.6796875
14460,-5.537109375,-71.9105148
14471,-6.416015625,-87.890625
14481,-7.20703125,-71.9105148
14492,-7.91015625,-70.3125
14502,-8.61328125,-70.3125
14512,-9.228515625,-55.930397
14523,-9.755859375,-52.734375
14533,-10.1953125,-39.9502831
14544,-10.546875,-35.15625
14554,-10.81054688,-23.970171
14565,-10.98632813,-17.578125
14575,-11.07421875,-8.7890625
14585,-11.07421875,0
14596,-10.98632813,8.7890625
14606,-10.81054688,15.980114
14617,-10.546875,26.3671875
14627,-10.1953125,31.960228
14638,-9.755859375,43.9453125
14648,-9.228515625,52.734375
14658,-8.61328125,55.930397
14669,-7.998046875,61.5234375
14679,-7.20703125,71.9105148
14690,-6.416015625,79.1015625
14700,-5.625,71.9105148
14711,-4.74609375,87.890625
14721,-3.779296875,96.6796875
14731,-2.900390625,79.9005661
14742,-1.93359375,96.6796875
14752,-0.966796875,87.890625
14763,0,96.6796875
14773,0.966796875,87.890625
14784,2.021484375,105.46875
14794,2.900390625,87.890625
14804,3.8671875,87.890625
14815,4.74609375,87.890625
14825,5.537109375,71.9105148
14836,6.328125,79.1015625
14846,7.119140625,79.1015625
14857,7.734375,55.930397
14867,8.349609375,61.5234375
14877,8.876953125,47.9403419
14888,9.404296875,52.734375
14898,9.755859375,31.960228
14909,10.10742188,35.15625
14919,10.28320313,17.578125
14929,10.45898438,15.980114
14940,10.546875,8.7890625
14950,10.45898438,-7.990057
14961,10.37109375,-8.7890625
14971,10.1953125,-15.980114
14982,9.931640625,-26.3671875
14992,9.580078125,-35.15625
15002,9.140625,-39.9502831
15013,8.61328125,-52.734375
15023,8.0859375,-47.9403419
15034,7.3828125,-70.3125
15044,6.6796875,-63.9204559
15055,5.9765625,-70.3125
15065,5.09765625,-87.890625
15075,4.21875,-79.9005661
15086,3.427734375,-79.1015625
15096,2.4609375,-87.890625
15107,1.494140625,-96.6796875
15117,0.52734375,-87.890625
15128,-0.439453125,-96.6796875
15138,-1.40625,-96.6796875
15148,-2.373046875,-87.890625
15159,-3.251953125,-87.890625
15169,-4.21875,-87.890625
15180,-5.09765625,-87.890625
15190,-5.9765625,-79.9005661
15201,-6.767578125,-79.1015625
15211,-7.470703125,-70.3125
15221,-8.173828125,-63.9204559
15232,-8.7890625,-61.5234375
15242,-9.31640625,-47.9403419
15253,-9.755859375,-43.9453125
15263,-10.1953125,-39.9502831
15274,-10.546875,-35.15625
15284,-10.72265625,-17.578125
15294,-10.81054688,-7.990057
15305,-10.8984375,-8.7890625
15315,-10.81054688,7.990057
15326,-10.63476563,17.578125
15336,-10.45898438,15.980114
15347,-10.10742188,35.15625
15357,-9.755859375,35.15625
15367,-9.31640625,39.9502831
15378,-8.7890625,52.734375
15388,-8.0859375,63.9204559
15399,-7.3828125,70.3125
15409,-6.6796875,70.3125
15420,-5.888671875,71.9105148
15430,-5.009765625,87.890625
15440,-4.130859375,79.9005661
15451,-3.251953125,87.890625
15461,-2.28515625,87.890625
15472,-1.318359375,96.6796875
15482,-0.439453125,87.890625
15492,0.52734375,87.890625
15503,1.494140625,96.6796875
15513,2.4609375,87.890625
15524,3.33984375,87.890625
15534,4.21875,79.9005661
15545,5.09765625,87.890625
15555,5.888671875,79.1015625
15565,6.591796875,63.9204559
15576,7.294921875,70.3125
15586,7.91015625,55.930397
15597,8.525390625,61.5234375
15607,9.052734375,47.9403419
15618,9.404296875,35.15625
15628,9.755859375,35.15625
15638,10.01953125,23.970171
15649,10.1953125,17.578125
15659,10.28320313,7.990057
15670,10.28320313,0
15680,10.28320313,0
15691,10.10742188,-17.578125
15701,9.84375,-26.3671875
15711,9.580078125,-23.970171
15722,9.140625,-43.9453125
15732,8.701171875,-39.9502831
15743,8.173828125,-52.734375
15753,7.55859375,-55.930397
15764,6.85546875,-70.3125
15774,6.15234375,-70.3125
15784,5.361328125,-71.9105148
15795,4.5703125,-79.1015625
15805,3.69140625,-79.9005661
15816,2.8125,-87.890625
15826,1.845703125,-87.890625
15837,0.966796875,-87.890625
15847,0,-96.6796875
15857,-0.966796875,-87.890625
15868,-1.93359375,-96.6796875
15878,-2.8125,-79.9005661
15889,-3.779296875,-96.6796875
15899,-4.658203125,-79.9005661
15910,-5.44921875,-79.1015625
15920,-6.328125,-87.890625
15930,-7.03125,-63.9204559
15941,-7.734375,-70.3125
15951,-8.349609375,-55.930397
15962,-8.96484375,-61.5234375
15972,-9.4921875,-52.734375
15983,-9.84375,-31.960228
15993,-10.1953125,-35.15625
16003,-10.45898438,-23.970171
16014,-10.63476563,-17.578125
16024,-10.72265625,-7.990057
16035,-10.72265625,0
16045,-10.63476563,8.7890625
16055,-10.45898438,15.980114
16066,-10.1953125,26.3671875
16076,-9.755859375,39.9502831
16087,-9.404296875,35.15625
16097,-8.876953125,47.9403419
16108,-8.26171875,61.5234375
16118,-7.646484375,61.5234375
16128,-6.943359375,63.9204559
16139,-6.15234375,79.1015625
16149,-5.361328125,71.9105148
16160,-4.482421875,87.890625
16170,-3.603515625,79.9005661
16181,-2.724609375,87.890625
16191,-1.7578125,96.6796875
16201,-0.87890625,79.9005661
16212,0.087890625,96.6796875
16222,1.0546875,87.890625
16233,2.021484375,96.6796875
16243,2.900390625,79.9005661
16254,3.779296875,87.890625
16264,4.658203125,87.890625
16274,5.44921875,71.9105148
16285,6.15234375,70.3125
16295,6.943359375,71.9105148
16306,7.55859375,61.5234375
16316,8.0859375,47.9403419
16327,8.61328125,52.734375
16337,9.052734375,43.9453125
16347,9.4921875,39.9502831
16358,9.755859375,26.3671875
16368,9.931640625,15.980114
16379,10.10742188,17.578125
16389,10.1953125,7.990057
16400,10.10742188,-8.7890625
16410,10.01953125,-8.7890625
16420,9.755859375,-23.970171
16431,9.580078125,-17.578125
16441,9.140625,-39.9502831
16452,8.7890625,-35.15625
16462,8.26171875,-47.9403419
16473,7.646484375,-61.5234375
16483,7.03125,-61.5234375
16493,6.328125,-63.9204559
16504,5.625,-70.3125
16514,4.833984375,-71.9105148
16525,3.955078125,-87.890625
16535,3.076171875,-87.890625
16546,2.197265625,-79.9005661
16556,1.318359375,-87.890625
16566,0.3515625,-87.890625
16577,-0.615234375,-96.6796875
16587,-1.494140625,-79.9005661
16598,-2.4609375,-96.6796875
16608,-3.33984375,-87.890625
16618,-4.21875,-79.9005661
16629,-5.09765625,-87.890625
16639,-5.888671875,-71.9105148
16650,-6.6796875,-79.1015625
16660,-7.3828125,-63.9204559
16671,-8.0859375,-70.3125
16681,-8.61328125,-52.734375
16691,-9.140625,-47.9403419
16702,-9.580078125,-43.9453125
16712,-10.01953125,-39.9502831
16723,-10.28320313,-26.3671875
16733,-10.45898438,-15.980114
16744,-10.546875,-8.7890625
16754,-10.63476563,-8.7890625
16764,-10.546875,7.990057
16775,-10.37109375,17.578125
16785,-10.10742188,23.970171
16796,-9.84375,26.3671875
16806,-9.4921875,31.960228
16817,-8.96484375,52.734375
16827,-8.4375,52.734375
16837,-7.822265625,55.930397
16848,-7.119140625,70.3125
16858,-6.416015625,63.9204559
16869,-5.625,79.1015625
16879,-4.74609375,79.9005661
16890,-3.955078125,79.1015625
16900,-2.98828125,96.6796875
16910,-2.109375,79.9005661
16921,-1.23046875,87.890625
16931,-0.263671875,87.890625
16942,0.703125,96.6796875
16952,1.58203125,79.9005661
16963,2.4609375,87.890625
16973,3.427734375,96.6796875
16983,4.21875,71.9105148
16994,5.009765625,79.1015625
17004,5.80078125,71.9105148
17015,6.591796875,79.1015625
17025,7.20703125,55.930397
17036,7.822265625,61.5234375
17046,8.349609375,52.734375
17056,8.7890625,39.9502831
17067,9.228515625,43.9453125
17077,9.580078125,31.960228
17088,9.755859375,17.578125
17098,9.931640625,15.980114
17109,10.01953125,8.7890625
17119,10.01953125,0
17129,9.931640625,-7.990057
17140,9.755859375,-17.578125
17150,9.4921875,-23.970171
17161,9.228515625,-26.3671875
17171,8.7890625,-43.9453125
17181,8.349609375,-39.9502831
17192,7.822265625,-52.734375
17202,7.20703125,-55.930397
17213,6.591796875,-61.5234375
17223,5.80078125,-71.9105148
17234,5.09765625,-70.3125
17244,4.306640625,-79.1015625
17254,3.427734375,-79.9005661
17265,2.548828125,-87.890625
17275,1.669921875,-79.9005661
17286,0.703125,-96.6796875
17296,-0.17578125,-79.9005661
17307,-1.142578125,-96.6796875
17317,-2.021484375,-87.890625
17327,-2.98828125,-87.890625
17338,-3.8671875,-87.890625
17348,-4.658203125,-71.9105148
17359,-5.537109375,-87.890625
17369,-6.240234375,-63.9204559
17380,-6.943359375,-70.3125
17390,-7.646484375,-70.3125
17400,-8.26171875,-55.930397
17411,-8.7890625,-52.734375
17421,-9.31640625,-47.9403419
17432,-9.66796875,-35.15625
17442,-10.01953125,-31.960228
17453,-10.1953125,-17.578125
17463,-10.37109375,-17.578125
17473,-10.45898438,-7.990057
17484,-10.37109375,8.7890625
17494,-10.28320313,7.990057
17505,-10.10742188,17.578125
17515,-9.84375,23.970171
17526,-9.4921875,35.15625
17536,-9.052734375,43.9453125
17546,-8.525390625,47.9403419
17557,-7.91015625,61.5234375
17567,-7.294921875,55.930397
17578,-6.591796875,70.3125
17588,-5.80078125,71.9105148
17599,-5.009765625,79.1015625
17609,-4.21875,79.1015625
17619,-3.33984375,79.9005661
17630,-2.4609375,87.890625
17640,-1.494140625,87.890625
17651,-0.615234375,87.890625
17661,0.3515625,87.890625
17672,1.23046875,87.890625
17682,2.109375,87.890625
17692,2.98828125,79.9005661
17703,3.8671875,87.890625
17713,4.658203125,71.9105148
17724,5.44921875,79.1015625
17734,6.15234375,70.3125
17744,6.85546875,63.9204559
17755,7.470703125,61.5234375
17765,7.998046875,47.9403419
17776,8.525390625,52.734375
17786,8.96484375,39.9502831
17797,9.228515625,26.3671875
17807,9.580078125,35.15625
17817,9.755859375,15.980114
17828,9.84375,8.7890625
17838,9.84375,0
17849,9.84375,0
17859,9.66796875,-15.980114
17870,9.4921875,-17.578125
17880,9.228515625,-26.3671875
17890,8.876953125,-31.960228
17901,8.4375,-43.9453125
17911,7.91015625,-47.9403419
17922,7.3828125,-52.734375
17932,6.767578125,-55.930397
17943,6.064453125,-70.3125
17953,5.2734375,-79.1015625
17963,4.5703125,-63.9204559
17974,3.69140625,-87.890625
17984,2.900390625,-71.9105148
17995,2.021484375,-87.890625
18005,1.0546875,-87.890625
18016,0.17578125,-87.890625
18026,-0.703125,-87.890625
18036,-1.58203125,-79.9005661
18047,-2.548828125,-96.6796875
18057,-3.427734375,-79.9005661
18068,-4.306640625,-87.890625
18078,-5.09765625,-71.9105148
18089,-5.888671875,-79.1015625
18099,-6.591796875,-70.3125
18109,-7.294921875,-63.9204559
18120,-7.91015625,-61.5234375
18130,-8.4375,-47.9403419
18141,-8.96484375,-52.734375
18151,-9.404296875,-39.9502831
18162,-9.66796875,-26.3671875
18172,-10.01953125,-35.15625
18182,-10.10742188,-7.990057
18193,-10.28320313,-17.578125
18203,-10.28320313,0
18214,-10.1953125,8.7890625
18224,-10.01953125,15.980114
18235,-9.755859375,26.3671875
18245,-9.4921875,26.3671875
18255,-9.052734375,39.9502831
18266,-8.61328125,43.9453125
18276,-7.998046875,55.930397
18287,-7.3828125,61.5234375
18297,-6.767578125,61.5234375
18308,-6.064453125,63.9204559
18318,-5.2734375,79.1015625
18328,-4.482421875,71.9105148
18339,-3.603515625,87.890625
18349,-2.8125,71.9105148
18360,-1.845703125,96.6796875
18370,-0.966796875,87.890625
18380,-0.087890625,79.9005661
18391,0.791015625,87.890625
18401,1.669921875,79.9005661
18412,2.63671875,96.6796875
18422,3.427734375,71.9105148
18433,4.306640625,87.890625
18443,5.009765625,70.3125
18453,5.80078125,71.9105148
18464,6.50390625,70.3125
18474,7.119140625,55.930397
18485,7.646484375,52.734375
18495,8.173828125,47.9403419
18506,8.61328125,43.9453125
18516,9.052734375,43.9453125
18526,9.31640625,23.970171
18537,9.4921875,17.578125
18547,9.66796875,15.980114
18558,9.66796875,0
18568,9.66796875,0
18579,9.580078125,-8.7890625
18589,9.404296875,-17.578125
18599,9.140625,-23.970171
18610,8.876953125,-26.3671875
18620,8.4375,-39.9502831
18631,7.998046875,-43.9453125
18641,7.470703125,-47.9403419
18652,6.85546875,-61.5234375
18662,6.240234375,-61.5234375
18672,5.44921875,-71.9105148
18683,4.74609375,-70.3125
18693,3.955078125,-71.9105148
18704,3.076171875,-87.890625
18714,2.28515625,-71.9105148
18725,1.40625,-87.890625
18735,0.52734375,-87.890625
18745,-0.3515625,-79.9005661
18756,-1.318359375,-96.6796875
18766,-2.197265625,-79.9005661
18777,-3.076171875,-87.890625
18787,-3.8671875,-71.9105148
18798,-4.74609375,-87.890625
18808,-5.44921875,-70.3125
18818,-6.240234375,-71.9105148
18829,-6.943359375,-70.3125
18839,-7.55859375,-55.930397
18850,-8.173828125,-61.5234375
18860,-8.61328125,-43.9453125
18871,-9.052734375,-39.9502831
18881,-9.404296875,-35.15625
18891,-9.66796875,-23.970171
18902,-9.931640625,-26.3671875
18912,-10.01953125,-7.990057
18923,-10.10742188,-8.7890625
18933,-10.01953125,8.7890625
18943,-9.931640625,7.990057
18954,-9.66796875,26.3671875
18964,-9.404296875,23.970171
18975,-9.052734375,35.15625
18985,-8.61328125,39.9502831
18996,-8.0859375,52.734375
19006,-7.55859375,52.734375
19016,-6.943359375,55.930397
19027,-6.240234375,70.3125
19037,-5.44921875,71.9105148
19048,-4.658203125,79.1015625
19058,-3.8671875,71.9105148
19069,-2.98828125,87.890625
19079,-2.109375,87.890625
19089,-1.23046875,79.9005661
19100,-0.3515625,87.890625
19110,0.52734375,79.9005661
19121,1.40625,87.890625
19131,2.28515625,79.9005661
19142,3.076171875,79.1015625
19152,3.8671875,79.1015625
19162,4.658203125,71.9105148
19173,5.44921875,79.1015625
19183,6.15234375,63.9204559
19194,6.767578125,61.5234375
19204,7.3828125,55.930397
19215,7.822265625,43.9453125
19225,8.349609375,52.734375
19235,8.701171875,31.960228
19246,9.052734375,35.15625
19256,9.31640625,23.970171
19267,9.4921875,17.578125
19277,9.580078125,7.990057
19288,9.580078125,0
19298,9.4921875,-8.7890625
19308,9.31640625,-15.980114
19319,9.140625,-17.578125
19329,8.876953125,-23.970171
19340,8.4375,-43.9453125
19350,7.998046875,-39.9502831
19361,7.55859375,-43.9453125
19371,6.943359375,-61.5234375
19381,6.416015625,-47.9403419
19392,5.712890625,-70.3125
19402,4.921875,-71.9105148
19413,4.130859375,-79.1015625
19423,3.427734375,-70.3125
19434,2.548828125,-79.9005661
19444,1.669921875,-87.890625
19454,0.87890625,-71.9105148
19465,-0.087890625,-96.6796875
19475,-0.966796875,-79.9005661
19486,-1.845703125,-87.890625
19496,-2.63671875,-79.1015625
19506,-3.515625,-79.9005661
19517,-4.39453125,-87.890625
19527,-5.185546875,-71.9105148
19538,-5.888671875,-70.3125
19548,-6.591796875,-63.9204559
19559,-7.20703125,-61.5234375
19569,-7.822265625,-61.5234375
19579,-8.349609375,-47.9403419
19590,-8.7890625,-43.9453125
19600,-9.228515625,-39.9502831
19611,-9.4921875,-26.3671875
19621,-9.755859375,-23.970171
19632,-9.84375,-8.7890625
19642,-9.931640625,-8.7890625
19652,-9.931640625,0
19663,-9.84375,8.7890625
19673,-9.66796875,15.980114
19684,-9.404296875,26.3671875
19694,-9.052734375,31.960228
19705,-8.701171875,35.15625
19715,-8.173828125,52.734375
19725,-7.646484375,47.9403419
19736,-7.03125,61.5234375
19746,-6.328125,63.9204559
19757,-5.625,70.3125
19767,-4.921875,63.9204559
19778,-4.04296875,87.890625
19788,-3.251953125,79.1015625
19798,-2.4609375,71.9105148
19809,-1.58203125,87.890625
19819,-0.703125,79.9005661
19830,0.17578125,87.890625
19840,1.0546875,79.9005661
19851,1.93359375,87.890625
19861,2.8125,87.890625
19871,3.603515625,71.9105148
19882,4.39453125,79.1015625
19892,5.09765625,63.9204559
19903,5.80078125,70.3125
19913,6.50390625,63.9204559
19924,7.119140625,61.5234375
19934,7.646484375,52.734375
19944,8.0859375,39.9502831
19955,8.525390625,43.9453125
19965,8.876953125,31.960228
19976,9.140625,26.3671875
19986,9.31640625,17.578125
19997,9.404296875,7.990057
20007,9.4921875,8.7890625
20017,9.404296875,-7.990057
20028,9.31640625,-8.7890625
20038,9.140625,-15.980114
20049,8.876953125,-26.3671875
20059,8.4375,-43.9453125
20069,8.0859375,-31.960228
20080,7.646484375,-43.9453125
20090,7.119140625,-47.9403419
20101,6.50390625,-61.5234375
20111,5.888671875,-55.930397
20122,5.09765625,-79.1015625
20132,4.39453125,-70.3125
20142,3.603515625,-71.9105148
20153,2.8125,-79.1015625
20163,1.93359375,-79.9005661
20174,1.142578125,-79.1015625
20184,0.263671875,-79.9005661
20195,-0.615234375,-87.890625
20205,-1.494140625,-87.890625
20215,-2.373046875,-79.9005661
20226,-3.1640625,-79.1015625
20236,-4.04296875,-79.9005661
20247,-4.833984375,-79.1015625
20257,-5.537109375,-63.9204559
20268,-6.240234375,-70.3125
20278,-6.943359375,-70.3125
20288,-7.55859375,-55.930397
20299,-7.998046875,-43.9453125
20309,-8.525390625,-47.9403419
20320,-8.876953125,-35.15625
20330,-9.228515625,-31.960228
20341,-9.4921875,-26.3671875
20351,-9.66796875,-17.578125
20361,-9.755859375,-7.990057
20372,-9.755859375,0
20382,-9.66796875,7.990057
20393,-9.580078125,8.7890625
20403,-9.31640625,23.970171
20414,-9.052734375,26.3671875
20424,-8.701171875,35.15625
20434,-8.26171875,39.9502831
20445,-7.734375,52.734375
20455,-7.119140625,55.930397
20466,-6.50390625,61.5234375
20476,-5.80078125,63.9204559
20487,-5.09765625,70.3125
20497,-4.306640625,79.1015625
20507,-3.515625,71.9105148
20518,-2.724609375,79.1015625
20528,-1.845703125,79.9005661
20539,-0.966796875,87.890625
20549,-0.17578125,71.9105148
20560,0.703125,87.890625
20570,1.58203125,87.890625
20580,2.373046875,71.9105148
20591,3.251953125,87.890625
20601,4.04296875,71.9105148
20612,4.74609375,70.3125
20622,5.44921875,70.3125
20632,6.108398438,64.71946048
20643,6.767578125,56.32990119
20653,7.294921875,47.9403419
20664,7.734375,43.9453125
20674,8.173828125,39.9502831
20685,8.525390625,35.15625
20695,8.876953125,35.15625
20705,9.052734375,15.980114
20716,9.228515625,17.578125
20726,9.228515625,0
20737,9.228515625,0
20747,9.140625,-7.990057
20758,9.052734375,-8.7890625
20768,8.7890625,-26.3671875
20778,8.4375,-31.960228
20789,8.0859375,-35.15625
20799,7.646484375,-39.9502831
20810,7.20703125,-43.9453125
20820,6.591796875,-55.930397
20831,5.9765625,-61.5234375
20841,5.2734375,-70.3125
20851,4.658203125,-55.930397
20862,3.8671875,-79.1015625
20872,3.076171875,-71.9105148
20883,2.28515625,-79.1015625
20893,1.40625,-79.9005661
20904,0.615234375,-79.1015625
20914,-0.263671875,-87.890625
20924,-1.142578125,-79.9005661
20935,-2.021484375,-87.890625
20945,-2.8125,-71.9105148
20956,-3.603515625,-79.1015625
20966,-4.39453125,-71.9105148
20977,-5.185546875,-79.1015625
20987,-5.80078125,-61.5234375
20997,-6.50390625,-63.9204559
21008,-7.119140625,-61.5234375
21018,-7.646484375,-47.9403419
21029,-8.173828125,-52.734375
21039,-8.61328125,-39.9502831
21050,-8.96484375,-35.15625
21060,-9.228515625,-26.3671875
21070,-9.404296875,-15.980114
21081,-9.580078125,-17.578125
21091,-9.580078125,0
21102,-9.580078125,0
21112,-9.4921875,7.990057
21123,-9.228515625,26.3671875
21133,-8.96484375,26.3671875
21143,-8.701171875,23.970171
21154,-8.26171875,43.9453125
21164,-7.734375,47.9403419
21175,-7.20703125,52.734375
21185,-6.6796875,52.734375
21195,-5.9765625,63.9204559
21206,-5.2734375,70.3125
21216,-4.5703125,63.9204559
21227,-3.779296875,79.1015625
21237,-2.98828125,71.9105148
21248,-2.197265625,79.1015625
21258,-1.318359375,87.890625
21268,-0.439453125,79.9005661
21279,0.3515625,79.1015625
21289,1.23046875,79.9005661
21300,2.021484375,79.1015625
21310,2.8125,71.9105148
21321,3.603515625,79.1015625
21331,4.39453125,79.1015625
21341,5.09765625,63.9204559
21352,5.712890625,61.5234375
21362,6.328125,55.930397
21373,6.943359375,61.5234375
21383,7.3828125,39.9502831
21394,7.822265625,43.9453125
21404,8.26171875,43.9453125
21414,8.525390625,23.970171
21425,8.7890625,26.3671875
21435,8.96484375,15.980114
21446,9.052734375,8.7890625
21456,9.140625,7.990057
21467,9.052734375,-8.7890625
21477,8.876953125,-17.578125
21487,8.701171875,-15.980114
21498,8.4375,-26.3671875
21508,8.0859375,-31.960228
21519,7.734375,-35.15625
21529,7.20703125,-47.9403419
21540,6.6796875,-52.734375
21550,6.064453125,-58.59375
21560,5.44921875,-64.453125
21571,4.74609375,-70.3125
21581,4.04296875,-63.9204559
21592,3.33984375,-70.3125
21602,2.548828125,-71.9105148
21613,1.669921875,-87.890625
21623,0.87890625,-79.1015625
21633,0,-79.9005661
21644,-0.791015625,-79.1015625
21654,-1.58203125,-71.9105148
21665,-2.4609375,-87.890625
21675,-3.251953125,-71.9105148
21686,-4.04296875,-79.1015625
21696,-4.833984375,-79.1015625
21706,-5.537109375,-63.9204559
21717,-6.15234375,-61.5234375
21727,-6.767578125,-55.930397
21738,-7.3828125,-61.5234375
21748,-7.822265625,-43.9453125
21758,-8.349609375,-47.9403419
21769,-8.701171875,-35.15625
21779,-8.96484375,-23.970171
21790,-9.228515625,-26.3671875
21800,-9.404296875,-15.980114
21811,-9.404296875,0
21821,-9.4921875,-8.7890625
21831,-9.31640625,15.980114
21842,-9.228515625,8.7890625
21852,-8.96484375,23.970171
21863,-8.701171875,26.3671875
21873,-8.26171875,39.9502831
21884,-7.822265625,43.9453125
21894,-7.294921875,52.734375
21904,-6.767578125,47.9403419
21915,-6.15234375,61.5234375
21925,-5.44921875,63.9204559
21936,-4.74609375,70.3125
21946,-4.04296875,63.9204559
21957,-3.251953125,79.1015625
21967,-2.373046875,87.890625
21977,-1.58203125,71.9105148
21988,-0.791015625,79.1015625
21998,0.087890625,79.9005661
22009,0.87890625,79.1015625
22019,1.669921875,71.9105148
22030,2.548828125,87.890625
22040,3.33984375,79.1015625
22050,4.04296875,63.9204559
22061,4.74609375,70.3125
22071,5.361328125,55.930397
22082,6.064453125,70.3125
22092,6.591796875,47.9403419
22103,7.119140625,52.734375
22113,7.55859375,43.9453125
22123,7.998046875,39.9502831
22134,8.349609375,35.15625
22144,8.525390625,15.980114
22155,8.7890625,26.3671875
22165,8.876953125,7.990057
22176,8.96484375,8.7890625
22186,8.876953125,-8.7890625
22196,8.7890625,-7.990057
22207,8.61328125,-17.578125
22217,8.349609375,-23.970171
22228,8.0859375,-26.3671875
22238,7.646484375,-39.9502831
22249,7.294921875,-35.15625
22259,6.767578125,-52.734375
22269,6.15234375,-55.930397
22280,5.537109375,-61.5234375
22290,4.921875,-55.930397
22301,4.21875,-70.3125
22311,3.515625,-70.3125
22322,2.724609375,-71.9105148
22332,1.93359375,-79.1015625
22342,1.142578125,-71.9105148
22353,0.3515625,-79.1015625
22363,-0.52734375,-79.9005661
22374,-1.318359375,-79.1015625
22384,-2.109375,-79.1015625
22394,-2.98828125,-79.9005661
22405,-3.69140625,-70.3125
22415,-4.482421875,-71.9105148
22426,-5.185546875,-70.3125
22436,-5.80078125,-55.930397
22447,-6.50390625,-70.3125
22457,-7.03125,-52.734375
22467,-7.55859375,-47.9403419
22478,-7.998046875,-43.9453125
22488,-8.4375,-39.9502831
22499,-8.7890625,-35.15625
22509,-8.96484375,-15.980114
22520,-9.140625,-17.578125
22530,-9.228515625,-8.7890625
22540,-9.31640625,-7.990057
22551,-9.228515625,8.7890625
22561,-9.052734375,15.980114
22572,-8.876953125,17.578125
22582,-8.61328125,23.970171
22593,-8.26171875,35.15625
22603,-7.822265625,43.9453125
22613,-7.3828125,39.9502831
22624,-6.85546875,52.734375
22634,-6.240234375,55.930397
22645,-5.625,61.5234375
22655,-4.921875,63.9204559
22666,-4.130859375,79.1015625
22676,-3.427734375,70.3125
22686,-2.63671875,71.9105148
22697,-1.845703125,79.1015625
22707,-1.0546875,71.9105148
22718,-0.263671875,79.1015625
22728,0.615234375,79.9005661
22739,1.40625,79.1015625
22749,2.197265625,79.1015625
22759,2.98828125,71.9105148
22770,3.69140625,70.3125
22780,4.482421875,71.9105148
22791,5.09765625,61.5234375
22801,5.712890625,55.930397
22812,6.328125,61.5234375
22822,6.85546875,52.734375
22832,7.294921875,39.9502831
22843,7.734375,43.9453125
22853,8.0859375,31.960228
22864,8.349609375,26.3671875
22874,8.525390625,17.578125
22885,8.701171875,15.980114
22895,8.7890625,8.7890625
22905,8.7890625,0
22916,8.701171875,-8.7890625
22926,8.525390625,-15.980114
22937,8.349609375,-17.578125
22947,8.0859375,-26.3671875
22957,7.734375,-31.960228
22968,7.294921875,-43.9453125
22978,6.85546875,-39.9502831
22989,6.328125,-52.734375
22999,5.712890625,-55.930397
23010,5.09765625,-61.5234375
23020,4.482421875,-61.5234375
23030,3.69140625,-71.9105148
23041,2.98828125,-70.3125
23051,2.197265625,-71.9105148
