15456,0.6251,-0.263452,10.011182,0.088863,-0.036716,-0.016495,-3.91099,-3.555079,-0.108464,0,0,1.216,
15479,0.495769,-0.292192,9.881851,0.077156,-0.038312,-0.021817,-3.887257,-3.549074,-0.110221,0,0,1.239,
15502,1.209485,-0.205972,9.932146,0.086202,-0.051083,-0.021285,-3.858688,-3.584087,-0.112245,0,0,1.262,
15525,0.775986,-0.011975,9.968072,0.050551,-0.036184,-0.022349,-3.819835,-3.593608,-0.115009,0,0,1.285,
15548,0.740061,-0.098196,9.886642,0.037248,-0.039908,-0.015431,-3.786624,-3.60137,-0.117299,0,0,1.308,
15571,0.754431,-0.076641,10.025552,-0.003725,-0.019688,-0.01756,-3.753251,-3.608885,-0.119725,0,0,1.331,
15595,0.632285,-0.229922,9.948912,-0.009046,-0.04523,-0.018624,-3.729142,-3.610127,-0.121566,0,0,1.355,
15618,0.490979,-0.182021,9.936936,0,-0.01756,-0.01011,-3.702338,-3.602727,-0.12343,0,0,1.378,
15641,0.426313,-0.323328,9.929751,0.034055,-0.029266,-0.013303,-3.683269,-3.591907,-0.12481,0,0,1.401,
15664,0.526904,-0.229922,9.977652,0.034055,-0.039376,-0.022881,-3.658938,-3.587072,-0.126696,0,0,1.424,
15687,0.689766,-0.117356,9.910591,0.033523,-0.04789,-0.022349,-3.628478,-3.59206,-0.128944,0,0,1.447,
15710,0.699346,-0.146096,9.941727,0.134092,-0.035119,-0.021285,-3.597946,-3.597162,-0.131069,0,0,1.47,
15733,0.673001,-0.110171,10.018367,-0.007982,-0.041505,-0.014899,-3.568445,-3.600533,-0.133175,0,0,1.493,
15756,0.823887,-0.217947,10.013577,-0.027138,-0.024477,-0.014367,-3.545807,-3.612106,-0.134888,0,0,1.516,
15780,0.538879,-0.287402,9.996812,0.135689,-0.022349,-0.013303,-3.524095,-3.607327,-0.136321,0,0,1.54,
15803,0.6251,-0.225132,9.912986,0.134624,-0.024477,-0.016495,-3.499173,-3.607879,-0.138018,0,0,1.563,
15826,0.63468,-0.311353,9.960887,0.009046,-0.023413,-0.018092,-3.4819,-3.608763,-0.139425,0,0,1.586,
15849,0.555645,-0.126936,9.929751,-0.00745,-0.034587,-0.013835,-3.454552,-3.605467,-0.141388,0,0,1.609,
15872,0.64905,-0.083826,9.994417,-0.029266,-0.036716,-0.014899,-3.425411,-3.607384,-0.143509,0,0,1.632,
15895,0.665815,-0.150886,10.051897,-0.048422,-0.04523,-0.012239,-3.400738,-3.610173,-0.145312,0,0,1.655,
15918,0.66342,-0.179626,9.924961,-0.06545,-0.024477,-0.013835,-3.378419,-3.61286,-0.147047,0,0,1.678,
15942,0.02874,-0.306563,9.908196,-0.068643,-0.020752,-0.015431,-3.363698,-3.578874,-0.14834,0,0,1.702,
15965,0.64426,-0.349673,9.891431,-0.045762,-0.015963,-0.010642,-3.351229,-3.580687,-0.149368,0,0,1.725,
15988,0.445474,-0.428709,9.503438,-0.005853,-0.02767,-0.006385,-3.343666,-3.57227,-0.149942,0,0,1.748,
16011,0.670605,-0.524509,9.869876,0.02022,-0.013303,-0.019688,-3.340237,-3.575669,-0.150508,0,0,1.771,
16034,0.66342,-0.280217,10.207574,0.045762,-0.056936,-0.024477,-3.321633,-3.578284,-0.152032,0,0,1.794,
16057,0.718506,-0.522114,9.884246,0.093652,-0.053211,-0.024477,-3.316772,-3.585129,-0.152645,0,0,1.817,
16081,0.627495,-0.344883,10.039923,0.102698,-0.023413,-0.021817,-3.301213,-3.58554,-0.153897,0,0,1.841,
16104,0.505349,-0.069456,10.003997,0.104294,-0.030863,-0.023413,-3.270069,-3.579307,-0.156143,0,0,1.864,
16127,0.608335,-0.035925,9.975257,0.070239,-0.036716,-0.017028,-3.238031,-3.579233,-0.158352,0,0,1.887,
16150,0.5772,0.00479,9.7621,0.03033,-0.040973,-0.015963,-3.20477,-3.578189,-0.160662,0,0,1.91,
16173,0.617915,-0.00479,9.963282,-0.023945,-0.035119,-0.015431,-3.173487,-3.578686,-0.162911,0,0,1.933,
16196,0.608335,-0.129331,9.936936,-0.038844,-0.036716,-0.013835,-3.149989,-3.578727,-0.164661,0,0,1.956,
16219,0.752036,-0.258662,10.003997,-0.054808,-0.024477,-0.014899,-3.134409,-3.586454,-0.165973,0,0,1.979,
16243,0.62989,-0.220342,10.018367,-0.042037,-0.025541,-0.015963,-3.116502,-3.587121,-0.167435,0,0,2.003,
16266,0.01916,-0.340093,9.78605,-0.045762,-0.024477,-0.013303,-3.106135,-3.552917,-0.168377,0,0,2.026,
16289,0.694556,-0.296982,9.912986,-0.025541,-0.029798,-0.014367,-3.092751,-3.558088,-0.169492,0,0,2.049,
16312,0.574805,-0.364043,9.929751,-0.02022,-0.028734,-0.014367,-3.083221,-3.556227,-0.170364,0,0,2.072,
16336,0.040715,-0.311353,9.908196,0.006385,-0.028734,-0.018092,-3.070229,-3.523652,-0.171488,0,0,2.096,
16359,0.55325,-0.308958,9.912986,0.00745,-0.040973,-0.016495,-3.057222,-3.521206,-0.172563,0,0,2.119,
16382,0.622705,-0.299377,10.030342,0.023945,-0.046826,-0.019688,-3.04326,-3.522486,-0.173733,0,0,2.142,
16405,0.632285,-0.378413,9.927357,0.027138,-0.039908,-0.017028,-3.034111,-3.524515,-0.174559,0,0,2.165,
16428,0.675396,-0.301772,9.946517,0.048422,-0.036184,-0.01756,-3.02018,-3.528865,-0.175668,0,0,2.188,
16451,0.725691,-0.186812,9.958491,0.028202,-0.024477,-0.016495,-3.000171,-3.535792,-0.177169,0,0,2.211,
16474,0.677791,-0.136516,9.932146,0.028202,-0.026074,-0.013835,-2.977492,-3.540048,-0.178781,0,0,2.234,
16497,0.490979,-0.117356,9.920172,-0.010642,-0.01756,-0.016495,-2.954691,-3.533393,-0.180511,0,0,2.257,
16520,0.56762,-0.095801,9.982442,-0.025009,-0.036184,-0.014367,-2.931139,-3.531388,-0.182242,0,0,2.28,
16543,0.58199,-0.124541,9.807606,-0.062789,-0.031395,-0.011706,-2.91036,-3.530712,-0.183799,0,0,2.303,
16567,0.675396,-0.361648,9.987232,-0.04789,-0.034055,-0.010642,-2.902959,-3.534781,-0.184492,0,0,2.327,
16590,0.646655,-0.359253,9.845925,-0.040973,-0.021817,-0.015963,-2.895643,-3.537457,-0.18529,0,0,2.35,
16613,0.00479,-0.387993,9.924961,-0.01011,-0.038844,-0.012239,-2.889264,-3.503184,-0.185899,0,0,2.373,
16636,0.589175,-0.416733,9.953702,0.002128,-0.026606,-0.013303,-2.884301,-3.502561,-0.186438,0,0,2.396,
16659,0.646655,-0.378413,9.996812,0.03033,-0.036716,-0.01756,-2.876525,-3.505291,-0.187189,0,0,2.419,
16682,0.548459,-0.330513,9.879456,0.020752,-0.036184,-0.019156,-2.866495,-3.50276,-0.188122,0,0,2.442,
16705,0.637075,-0.285007,9.948912,0.038844,-0.045762,-0.019688,-2.853455,-3.505315,-0.189218,0,0,2.465,
16728,0.62031,-0.234712,9.886642,0.021285,-0.035119,-0.020752,-2.838088,-3.506905,-0.190511,0,0,2.488,
16751,0.677791,-0.261057,9.917776,0.030863,-0.036716,-0.018624,-2.824165,-3.511696,-0.19166,0,0,2.511,
16774,0.64426,-0.220342,9.886642,0.005853,-0.030863,-0.02022,-2.80857,-3.514521,-0.192981,0,0,2.534,
16797,1.20709,-0.294587,9.975257,0.015963,-0.02767,-0.013835,-2.797136,-3.548919,-0.193913,0,0,2.557,
16820,0.58199,-0.342488,9.872271,0.007982,-0.025009,-0.015431,-2.788868,-3.547684,-0.194698,0,0,2.58,
16843,0.546064,-0.344883,9.958491,0.032459,-0.028202,-0.014367,-2.780158,-3.544171,-0.195456,0,0,2.603,
16866,0.519719,-0.364043,9.898616,0.030863,-0.02767,-0.016495,-2.772793,-3.539353,-0.196175,0,0,2.626,
16889,0.565225,-0.308958,9.924961,0.053211,-0.044165,-0.016495,-2.761823,-3.537459,-0.197072,0,0,2.649,
16912,0.728086,-0.292192,10.020762,0.038844,-0.032991,-0.015431,-2.750132,-3.544322,-0.198022,0,0,2.672,
16936,0.632285,-0.177231,10.001602,0.038312,-0.033523,-0.022881,-2.732004,-3.545771,-0.199519,0,0,2.696,
16959,0.055085,-0.093406,9.872271,-0.002661,-0.035652,-0.014367,-2.710118,-3.514292,-0.201122,0,0,2.719,
16982,0.704136,-0.229922,9.924961,-0.004257,-0.033523,-0.015431,-2.696378,-3.520433,-0.202246,0,0,2.742,
17005,0.543669,-0.186812,9.956097,-0.028202,-0.03033,-0.022881,-2.680708,-3.517138,-0.20367,0,0,2.765,
17028,0.756826,-0.237107,9.912986,-0.019156,-0.026074,-0.016495,-2.667993,-3.526175,-0.204779,0,0,2.788,
17052,1.185535,-0.258662,9.879456,-0.031395,-0.022349,-0.018624,-2.65699,-3.559792,-0.205847,0,0,2.812,
17075,0.524509,-0.325723,9.886642,0.001064,-0.043101,-0.017028,-2.649258,-3.555443,-0.206625,0,0,2.835,
17098,0,-0.526904,9.994417,0.02022,-0.048422,-0.015963,-2.652543,-3.520906,-0.206672,0,0,2.858,
17121,0.598755,-0.443079,9.953702,0.084606,-0.047358,-0.019688,-2.649804,-3.52107,-0.207085,0,0,2.881,
17144,0.768801,-0.282612,9.980047,0.093652,-0.039908,-0.023413,-2.63765,-3.530734,-0.208147,0,0,2.904,
17167,0.735271,-0.150886,9.951306,0.102698,-0.034587,-0.020752,-2.617909,-3.538424,-0.209619,0,0,2.927,
17190,0.512534,0.579595,9.903406,0.062257,-0.02767,-0.018092,-2.557049,-3.53339,-0.213629,0,0,2.95,
17213,0.541274,0.01916,9.877061,0.034055,-0.047358,-0.01756,-2.529676,-3.53044,-0.215581,0,0,2.973,
17236,0.637075,-0.035925,10.003997,-0.024477,-0.033523,-0.017028,-2.506925,-3.532305,-0.217322,0,0,2.996,
17259,0.704136,-0.170046,9.879456,-0.02767,-0.034055,-0.018092,-2.492272,-3.538469,-0.21859,0,0,3.019,
17282,0.684976,-0.313748,9.987232,-0.031395,-0.015963,-0.015963,-2.485966,-3.542653,-0.219323,0,0,3.042,
17305,0.57241,-0.292192,9.927357,0.001596,-0.028734,-0.014899,-2.477926,-3.54082,-0.22009,0,0,3.065,
17328,0.519719,-0.210762,9.83874,-0.011706,-0.021817,-0.014899,-2.465641,-3.536116,-0.221141,0,0,3.088,
17352,0.5772,-0.256267,9.912986,-0.005853,-0.032991,-0.017028,-2.4559,-3.534764,-0.222059,0,0,3.112,
17375,0.560435,-0.234712,9.915381,-0.021285,-0.034055,-0.01756,-2.445315,-3.532476,-0.223059,0,0,3.135,
17398,0.546064,-0.402363,9.891431,0.008514,-0.044165,-0.017028,-2.443978,-3.529638,-0.223433,0,0,3.158,
17421,0.632285,-0.301772,9.980047,0.011706,-0.031927,-0.018624,-2.436615,-3.531251,-0.224216,0,0,3.181,
17444,0.696951,-0.292192,9.936936,0.035119,-0.034587,-0.01756,-2.428384,-3.536768,-0.225001,0,0,3.204,
17467,0.661025,-0.079036,9.965676,0.006917,-0.026074,-0.016495,-2.408505,-3.539921,-0.226525,0,0,3.227,
17490,0.584385,-0.239502,9.901011,0.009046,-0.042037,-0.014367,-2.39809,-3.539166,-0.227408,0,0,3.25,
17513,0.59636,-0.313748,10.059082,0.000532,-0.035652,-0.015431,-2.391956,-3.53843,-0.228064,0,0,3.273,
17536,0.740061,-0.306563,9.874666,0.025009,-0.038312,-0.019688,-2.385312,-3.546688,-0.228804,0,0,3.296,
17559,0.56283,-0.213157,9.941727,0.011706,-0.027138,-0.017028,-2.373494,-3.544195,-0.229837,0,0,3.319,
17582,0.59157,-0.210762,9.891431,0.02022,-0.045762,-0.015963,-2.361554,-3.543924,-0.230831,0,0,3.342,
17606,0.63468,-0.308958,9.996812,0.014899,-0.028202,-0.019688,-2.355331,-3.545394,-0.231567,0,0,3.366,
17629,0.682581,-0.277822,9.884246,0.02767,-0.043633,-0.01756,-2.347319,-3.550336,-0.232342,0,0,3.389,
17652,0.632285,-0.275427,9.946517,0.02767,-0.029266,-0.017028,-2.339145,-3.55181,-0.23313,0,0,3.412,
17675,0.646655,-0.225132,9.898616,0.035652,-0.040973,-0.01756,-2.328063,-3.554516,-0.234089,0,0,3.435,
17698,0.579595,-0.167651,9.980047,0.026074,-0.028202,-0.021817,-2.313867,-3.552812,-0.235349,0,0,3.458,
17721,0.60115,-0.217947,9.956097,0.028202,-0.039376,-0.018624,-2.302692,-3.552654,-0.236346,0,0,3.481,
17727,0.60115,-0.217947,9.956097,0.028202,-0.039376,-0.018624,-2.302692,-3.552654,-0.236346,0,0,3.487,
17750,0.696951,-0.277822,9.932146,0.03778,-0.025541,-0.018624,-2.294924,-3.557797,-0.237131,0,0,3.51,
17773,0.584385,-0.220342,9.915381,0.038312,-0.039376,-0.016495,-2.283929,-3.556763,-0.238063,0,0,3.533,
17797,0.598755,-0.251477,9.963282,0.058,-0.032459,-0.019156,-2.274376,-3.556261,-0.23894,0,0,3.557,
17820,0.56283,-0.244292,10.018367,0.063321,-0.040441,-0.020752,-2.264317,-3.553689,-0.239867,0,0,3.58,
17843,0.574805,-0.237107,9.939331,0.078221,-0.03778,-0.02022,-2.253759,-3.552033,-0.240798,0,0,3.603,
17859,0.641865,-0.177231,9.953702,0.066514,-0.040441,-0.022349,-2.240077,-3.554254,-0.241977,0,0,3.619,
17882,0.701741,-0.134121,9.953702,0.080881,-0.032991,-0.018624,-2.223776,-3.559739,-0.243233,0,0,3.642,
17905,0.641865,-0.076641,9.932146,0.063854,-0.033523,-0.020752,-2.204671,-3.561836,-0.244728,0,0,3.665,
17928,0.670605,-0.067061,9.865086,0.067578,-0.031927,-0.01756,-2.185166,-3.565793,-0.246182,0,0,3.688,
17951,0.682581,-0.122146,9.956097,0.056936,-0.034055,-0.02022,-2.169198,-3.570078,-0.247482,0,0,3.711,
17974,0.565225,-0.095801,9.934542,0.061725,-0.034587,-0.015963,-2.151783,-3.567673,-0.248781,0,0,3.734,
17997,0,-0.071851,9.905801,0.057468,-0.038844,-0.020752,-2.133226,-3.532842,-0.250243,0,0,3.757,
18020,0.718506,-0.146096,9.848321,0.081945,-0.038844,-0.021817,-2.118748,-3.540056,-0.251441,0,0,3.78,
18043,0.718506,-0.091011,10.003997,0.080349,-0.032459,-0.015431,-2.101168,-3.546426,-0.252712,0,0,3.803,
18066,0.60115,-0.055085,9.932146,0.110147,-0.034055,-0.018624,-2.081118,-3.546325,-0.254162,0,0,3.826,
18089,0.045505,-0.045505,9.891431,0.114404,-0.031395,-0.01756,-2.060611,-3.514188,-0.25561,0,0,3.849,
18112,0.63947,0.021555,9.922566,0.143138,-0.040973,-0.022881,-2.035888,-3.516798,-0.257377,0,0,3.872,
18135,0.55325,0.593965,9.968072,0.145799,-0.03033,-0.024477,-1.978548,-3.514138,-0.26118,0,0,3.895,
18158,0.579595,0.074246,9.934542,0.167615,-0.04789,-0.020752,-1.951114,-3.513405,-0.263036,0,0,3.918,
18181,0.62031,0.088616,9.996812,0.160698,-0.036716,-0.021285,-1.923298,-3.514573,-0.264943,0,0,3.941,
18204,0.670605,0.126936,9.946517,0.175065,-0.050019,-0.022881,-1.893252,-3.519067,-0.266994,0,0,3.964,
18227,0.65384,0.213157,9.869876,0.172937,-0.031395,-0.024477,-1.858489,-3.52248,-0.269383,0,0,3.987,
18250,0.58678,0.270637,9.833951,0.176129,-0.046294,-0.021285,-1.820615,-3.522408,-0.271887,0,0,4.01,
18272,0.64905,0.270637,9.972861,0.176129,-0.034055,-0.025009,-1.783342,-3.525182,-0.274438,0,0,4.032,
18295,0.63947,0.306563,9.879456,0.167615,-0.036716,-0.027138,-1.744384,-3.527781,-0.277146,0,0,4.055,
18318,0.63947,0.364043,10.047108,0.170808,-0.039908,-0.021817,-1.702781,-3.529804,-0.279906,0,0,4.078,
18341,0.680186,0.450264,10.001602,0.27191,-0.032991,-0.021817,-1.654569,-3.534159,-0.282956,0,0,4.101,
18364,0.699346,0.488584,9.975257,0.137285,-0.041505,-0.023945,-1.607278,-3.53984,-0.286157,0,0,4.124,
18387,0.665815,0.476609,10.003997,0.127707,-0.02767,-0.024477,-1.5614,-3.543159,-0.289305,0,0,4.147,
18410,0.64426,0.383203,9.960887,0.157505,-0.043633,-0.025009,-1.52061,-3.545687,-0.292106,0,0,4.17,
18433,1.19751,0.452659,9.953702,0.159102,-0.035119,-0.026606,-1.476401,-3.579572,-0.295167,0,0,4.193,
18456,0.016765,0.452659,9.905801,0.191028,-0.050019,-0.022349,-1.431585,-3.545882,-0.298133,0,0,4.216,
18479,0.764011,0.440684,9.958491,0.199542,-0.037248,-0.023945,-1.387984,-3.55511,-0.301045,0,0,4.239,
18501,0.759221,0.493374,9.922566,0.229341,-0.036716,-0.023945,-1.341103,-3.564119,-0.30413,0,0,4.261,
18524,0.62031,0.684976,9.905801,0.227744,-0.026074,-0.024477,-1.283626,-3.564925,-0.307895,0,0,4.284,
18547,0.58678,0.840652,9.83874,0.207524,-0.045762,-0.019688,-1.217887,-3.564427,-0.312095,0,0,4.307,
18570,0.598755,0.974773,9.917776,0.176129,-0.038312,-0.021285,-1.146175,-3.564208,-0.31674,0,0,4.33,
18593,0.689766,0.936453,9.886642,0.143138,-0.043101,-0.01756,-1.077892,-3.569415,-0.321142,0,0,4.353,
18616,0.759221,0.958008,9.936936,0.120257,-0.03778,-0.018624,-1.009818,-3.578224,-0.325591,0,0,4.376,
18639,0.632285,0.969983,9.901011,0.089927,-0.036184,-0.01756,-0.942093,-3.57979,-0.330042,0,0,4.399,
18661,0.670605,1.063389,9.812395,0.068643,-0.035652,-0.015963,-0.869635,-3.58387,-0.334788,0,0,4.421,
18684,0.673001,0.981958,9.905801,0.031927,-0.030863,-0.019156,-0.803822,-3.587579,-0.339235,0,0,4.444,
18707,0.646655,1.037043,9.812395,0.025009,-0.039376,-0.016495,-0.735105,-3.590261,-0.343822,0,0,4.467,
18730,0.708926,0.924478,9.929751,0.000532,-0.028202,-0.018092,-0.674672,-3.595804,-0.34796,0,0,4.49,
18753,0.747246,0.816702,9.881851,0.022881,-0.036184,-0.015963,-0.620325,-3.603845,-0.351653,0,0,4.513,
18776,0.668211,0.814307,9.953702,0.030863,-0.029266,-0.016495,-0.566798,-3.606843,-0.355301,0,0,4.536,
18799,0.701741,0.900527,9.912986,0.036184,-0.035119,-0.017028,-0.508599,-3.612005,-0.359251,0,0,4.559,
18821,0.522114,0.914898,10.39678,0.039908,-0.035652,-0.017028,-0.452416,-3.605419,-0.363069,0,0,4.581,
18844,0.699346,0.910107,9.965676,0.039376,-0.04523,-0.015963,-0.395015,-3.61044,-0.366941,0,0,4.604,
18867,0.6251,0.910107,10.420731,0.052679,-0.033523,-0.016495,-0.34011,-3.60938,-0.370655,0,0,4.627,
18890,0.66342,1.010698,9.826766,0.036716,-0.039908,-0.017028,-0.277363,-3.612734,-0.374894,0,0,4.65,
18913,0.752036,0.991538,9.901011,0.044165,-0.034587,-0.014367,-0.216653,-3.620733,-0.378949,0,0,4.673,
18936,0.744851,0.946033,9.891431,0.029266,-0.026606,-0.018624,-0.159377,-3.628121,-0.382901,0,0,4.696,
18959,0.6251,1.029858,9.912986,0.039908,-0.037248,-0.016495,-0.097757,-3.628695,-0.387076,0,0,4.719,
18982,0.00479,0.955613,9.879456,0.021285,-0.031395,-0.019688,-0.041054,-3.593523,-0.391011,0,0,4.742,
19005,0.699346,0.871787,9.850716,0.038844,-0.041505,-0.019156,0.010644,-3.599027,-0.394585,0,0,4.765,
19027,0.62031,0.881367,9.833951,0.042569,-0.031927,-0.01756,0.062563,-3.599783,-0.39814,0,0,4.787,
19050,0.689766,0.876577,9.903406,0.062789,-0.041505,-0.016495,0.113719,-3.604455,-0.401604,0,0,4.81,
19073,0.682581,0.910107,9.939331,0.072367,-0.034055,-0.019156,0.166293,-3.608373,-0.405202,0,0,4.833,
19095,0.617915,0.960403,9.841136,0.071835,-0.036184,-0.019688,0.221759,-3.608947,-0.408996,0,0,4.855,
19118,0.704136,1.025068,9.903406,0.087799,-0.030863,-0.019688,0.280304,-3.614119,-0.412967,0,0,4.878,
19141,0.6251,1.039438,9.901011,0.078221,-0.029798,-0.019688,0.338938,-3.614696,-0.416959,0,0,4.901,
19163,0.61073,1.060994,10.41594,0.097377,-0.043101,-0.020752,0.395658,-3.612971,-0.420829,0,0,4.923,
19186,0.641865,1.049019,9.891431,0.083542,-0.029798,-0.02022,0.453849,-3.614547,-0.424798,0,0,4.946,
19209,0.007185,1.1544,9.79563,0.084606,-0.043633,-0.02022,0.518246,-3.57994,-0.42914,0,0,4.969,
19232,1.21667,1.116079,9.83874,0.071835,-0.033523,-0.016495,0.578817,-3.615048,-0.433185,0,0,4.992,
19238,1.21667,1.116079,9.83874,0.071835,-0.033523,-0.016495,0.578817,-3.615048,-0.433185,0,0,4.998,
19261,0.701741,1.810635,9.783655,0.054275,-0.035652,-0.018092,0.678463,-3.6205,-0.439769,0,0,5.021,
