14240,0.615520,-0.335303,9.901011,0.007450,-0.028734,-0.016495,-5.305626,-3.609375,-0.007107,0.000000,0.000000,
14263,0.553250,-0.325723,9.821976,0.013303,-0.041505,-0.015431,-5.271311,-3.606436,-0.009479,0.000000,0.000000,
14286,0.572410,-0.239502,9.936936,-0.013835,-0.029798,-0.013835,-5.232708,-3.604050,-0.012144,0.000000,0.000000,
14310,0.625100,-0.392783,9.929751,-0.014367,-0.040441,-0.014367,-5.203342,-3.604900,-0.014219,0.000000,0.000000,
14333,0.610730,-0.404758,9.951306,-0.010642,-0.027138,-0.015431,-5.174827,-3.604572,-0.016282,0.000000,0.000000,
14356,0.567620,-0.390388,9.927357,0.010642,-0.036716,-0.013835,-5.145396,-3.602044,-0.018326,0.000000,0.000000,
14379,0.591570,-0.325723,9.932146,0.004257,-0.026606,-0.015963,-5.112656,-3.600726,-0.020646,0.000000,0.000000,
14402,0.634680,-0.371228,9.812395,0.005321,-0.042037,-0.015431,-5.083112,-3.602630,-0.022727,0.000000,0.000000,
14425,0.586780,-0.407153,9.944121,0.012771,-0.032991,-0.019688,-5.055476,-3.601095,-0.024779,0.000000,0.000000,
14441,0.577200,-0.421523,9.970467,0.018624,-0.039908,-0.018624,-5.028760,-3.599069,-0.026733,0.000000,0.000000,
14464,0.637075,-0.352068,9.922566,0.021285,-0.030330,-0.018092,-4.998385,-3.600494,-0.028919,0.000000,0.000000,
14487,0.608335,-0.265847,9.836346,0.005321,-0.034055,-0.015431,-4.963801,-3.600654,-0.031331,0.000000,0.000000,
14510,1.178350,-0.366438,9.980047,0.010642,-0.030863,-0.014367,-4.935133,-3.632630,-0.033357,0.000000,0.000000,
14533,0.601150,-0.452659,9.948912,0.002661,-0.031927,-0.015963,-4.911787,-3.631558,-0.035095,0.000000,0.000000,
14556,1.221460,-0.359253,9.982442,0.018624,-0.028202,-0.015431,-4.883073,-3.665595,-0.037156,0.000000,0.000000,
14579,0.558040,-0.354463,9.865086,0.007450,-0.036716,-0.018092,-4.854671,-3.662118,-0.039258,0.000000,0.000000,
14602,0.591570,-0.299377,9.941727,0.010110,-0.028202,-0.018624,-4.823177,-3.660200,-0.041578,0.000000,0.000000,
14625,0.510139,-0.354463,9.917776,0.006917,-0.039376,-0.015963,-4.795270,-3.653895,-0.043600,0.000000,0.000000,
14648,0.653840,-0.419128,10.001602,0.019688,-0.034055,-0.015963,-4.770933,-3.655481,-0.045386,0.000000,0.000000,
14672,0.562830,-0.368833,9.994417,0.011174,-0.032991,-0.017028,-4.744133,-3.651878,-0.047363,0.000000,0.000000,
14695,0.689766,-0.330513,9.999207,0.022881,-0.035652,-0.018624,-4.715185,-3.655603,-0.049489,0.000000,0.000000,
14718,0.562830,-0.359253,9.968072,0.011174,-0.031395,-0.015431,-4.688450,-3.652050,-0.051433,0.000000,0.000000,
14741,0.574805,-0.320933,10.030342,0.022349,-0.035652,-0.015431,-4.659448,-3.649109,-0.053500,0.000000,0.000000,
14764,0.663420,-0.299377,9.970467,0.005321,-0.030330,-0.016495,-4.629964,-3.651366,-0.055648,0.000000,0.000000,
14787,0.658630,-0.392783,9.901011,0.025541,-0.040973,-0.015431,-4.605887,-3.653770,-0.057390,0.000000,0.000000,
14810,0.725691,-0.277822,9.898616,0.007982,-0.031395,-0.018092,-4.575777,-3.659868,-0.059609,0.000000,0.000000,
14833,0.692161,-0.328118,9.956097,0.017028,-0.036716,-0.015963,-4.548576,-3.663832,-0.061583,0.000000,0.000000,
14856,0.004790,-0.347278,9.901011,0.003193,-0.027670,-0.013835,-4.523076,-3.628117,-0.063431,0.000000,0.000000,
14879,0.579595,-0.392783,9.836346,0.011706,-0.039376,-0.014899,-4.500484,-3.626385,-0.065080,0.000000,0.000000,
14902,0.570015,-0.347278,9.996812,0.009046,-0.031395,-0.015431,-4.475193,-3.623438,-0.066925,0.000000,0.000000,
14925,0.579595,-0.318538,9.927357,0.021817,-0.038312,-0.015431,-4.448387,-3.621442,-0.068837,0.000000,0.000000,
14948,0.045505,-0.416733,9.898616,0.014899,-0.030863,-0.016495,-4.427679,-3.588557,-0.070401,0.000000,0.000000,
14971,0.574805,-0.467029,9.948912,0.036716,-0.041505,-0.016495,-4.409544,-3.586588,-0.071754,0.000000,0.000000,
14994,0.021555,-0.378413,9.936936,0.039376,-0.032459,-0.020220,-4.386428,-3.552703,-0.073497,0.000000,0.000000,
15017,0.565225,-0.354463,9.941727,0.042569,-0.046294,-0.019688,-4.362131,-3.550696,-0.075270,0.000000,0.000000,
15040,0.732876,-0.292192,9.953702,0.034055,-0.035652,-0.016495,-4.334673,-3.558072,-0.077203,0.000000,0.000000,
15063,0.653840,-0.359253,9.968072,0.033523,-0.036716,-0.019688,-4.311305,-3.560804,-0.078948,0.000000,0.000000,
15086,0.663420,-0.251477,9.936936,0.029798,-0.029266,-0.014899,-4.282114,-3.564047,-0.080977,0.000000,0.000000,
15109,0.699346,-0.268242,9.989627,0.015431,-0.035652,-0.017028,-4.254388,-3.569232,-0.082967,0.000000,0.000000,
15132,0.677791,-0.249082,9.956097,0.012239,-0.027138,-0.017028,-4.225951,-3.573101,-0.085021,0.000000,0.000000,
15155,0.613125,-0.232317,9.889036,-0.011174,-0.037248,-0.014899,-4.197387,-3.573665,-0.087057,0.000000,0.000000,
15179,0.720901,-0.275427,9.953702,-0.011174,-0.027670,-0.015431,-4.171513,-3.579966,-0.088951,0.000000,0.000000,
15202,0.543669,-0.277822,9.901011,-0.020220,-0.038844,-0.017028,-4.146272,-3.576436,-0.090833,0.000000,0.000000,
15225,0.584385,-0.376018,9.982442,-0.010642,-0.034055,-0.017028,-4.126593,-3.574894,-0.092363,0.000000,0.000000,
15248,0.766406,-0.416733,9.912986,-0.004789,-0.038844,-0.018092,-4.109514,-3.584150,-0.093739,0.000000,0.000000,
15271,0.644260,-0.428709,9.934542,0.016495,-0.030863,-0.019156,-4.092799,-3.586054,-0.095101,0.000000,0.000000,
15294,0.598755,-0.342488,9.924961,0.012239,-0.037248,-0.014899,-4.071394,-3.585503,-0.096667,0.000000,0.000000,
15317,0.629890,-0.376018,9.984837,0.032991,-0.035119,-0.019156,-4.051587,-3.586484,-0.098196,0.000000,0.000000,
15341,0.519719,-0.282612,9.936936,0.022349,-0.034587,-0.019688,-4.026904,-3.581313,-0.100054,0.000000,0.000000,
15364,0.031135,-0.347278,9.972861,0.040441,-0.037248,-0.017560,-4.005733,-3.548111,-0.101617,0.000000,0.000000,
15387,0.704136,-0.330513,10.039923,0.034055,-0.035652,-0.018092,-3.983860,-3.553505,-0.103239,0.000000,0.000000,
15410,0.572410,-0.337698,9.987232,0.056936,-0.031395,-0.018092,-3.962244,-3.551445,-0.104824,0.000000,0.000000,
15433,0.651445,-0.270637,9.956097,0.056936,-0.033523,-0.020752,-3.937060,-3.554099,-0.106681,0.000000,0.000000,
15440,0.651445,-0.270637,9.956097,0.056936,-0.033523,-0.020752,-3.937060,-3.554099,-0.106681,0.000000,0.000000,
15456,0.625100,-0.263452,10.011182,0.088863,-0.036716,-0.016495,-3.910990,-3.555079,-0.108464,0.000000,0.000000,
15479,0.495769,-0.292192,9.881851,0.077156,-0.038312,-0.021817,-3.887257,-3.549074,-0.110221,0.000000,0.000000,
15502,1.209485,-0.205972,9.932146,0.086202,-0.051083,-0.021285,-3.858688,-3.584087,-0.112245,0.000000,0.000000,
15525,0.775986,-0.011975,9.968072,0.050551,-0.036184,-0.022349,-3.819835,-3.593608,-0.115009,0.000000,0.000000,
15548,0.740061,-0.098196,9.886642,0.037248,-0.039908,-0.015431,-3.786624,-3.601370,-0.117299,0.000000,0.000000,
15571,0.754431,-0.076641,10.025552,-0.003725,-0.019688,-0.017560,-3.753251,-3.608885,-0.119725,0.000000,0.000000,
15595,0.632285,-0.229922,9.948912,-0.009046,-0.045230,-0.018624,-3.729142,-3.610127,-0.121566,0.000000,0.000000,
15618,0.490979,-0.182021,9.936936,0.000000,-0.017560,-0.010110,-3.702338,-3.602727,-0.123430,0.000000,0.000000,
15641,0.426313,-0.323328,9.929751,0.034055,-0.029266,-0.013303,-3.683269,-3.591907,-0.124810,0.000000,0.000000,
15664,0.526904,-0.229922,9.977652,0.034055,-0.039376,-0.022881,-3.658938,-3.587072,-0.126696,0.000000,0.000000,
15687,0.689766,-0.117356,9.910591,0.033523,-0.047890,-0.022349,-3.628478,-3.592060,-0.128944,0.000000,0.000000,
