timestamp, a_x, a_y, a_z, gr_x, gr_y, gr_z, ga_x, ga_y, ga_z, vel L, vel R, pendAngle
53498, 1.072969, -0.131726, -9.898616, 0.026016, 0.004871, 0.001666, -0.459704, 5.290829, -0.150971, 0.0, 0.0, -0.150971
53526, 0.974773, -0.177231, -9.78605, 0.019488, 0.007403, 0.001266, -0.472784, 5.454555, -0.156551, 0.0, 0.0, -0.156551
53554, 1.010698, -0.150886, -9.730965, 0.014558, 0.004605, 0.000467, -0.487316, 5.621682, -0.161398, 0.0, 0.0, -0.161398
53582, 1.020278, -0.198787, -9.766891, 0.024551, -0.005521, 0.001932, -0.504091, 5.798794, -0.16666, 0.0, 0.0, -0.16666
53610, 1.056204, -0.189207, -9.735755, 0.030279, 0.000608, 0.003265, -0.53322, 5.975518, -0.175905, 0.0, 0.0, -0.175905
53638, 1.24062, -0.155676, -9.74294, 0.015491, 0.004738, 0.001666, -0.552662, 6.14618, -0.180989, 0.0, 0.0, -0.180989
53665, 0.960403, -0.170046, -9.826766, 0.012693, 0.00687, 0.002065, -0.565395, 6.310825, -0.186459, 0.0, 0.0, -0.186459
53693, 1.111289, -0.091011, -9.70941, 0.018822, -0.003789, 0.004464, -0.588148, 6.482427, -0.193275, 0.0, 0.0, -0.193275
53707, 1.099314, -0.119751, -9.730965, 0.032411, -0.000858, 0.003131, -0.606232, 6.569312, -0.198087, 0.0, 0.0, -0.198087
53735, 1.140029, -0.055085, -9.7621, 0.02122, 0.007136, 0.005263, -0.636407, 6.755435, -0.208342, 0.0, 0.0, -0.208342
53763, 1.049019, -0.122146, -9.750125, 0.02082, 0.007802, 0.0006, -0.656127, 6.921412, -0.216004, 0.0, 0.0, -0.216004
53791, 1.16877, -0.067061, -9.78126, 0.016024, 0.034981, 0.0002, -0.677422, 7.068767, -0.222396, 0.0, 0.0, -0.222396
53818, 1.147214, -0.105381, -9.857901, 0.032811, -0.002989, 0.005796, -0.711924, 7.246982, -0.234243, 0.0, 0.0, -0.234243
53846, 1.053809, -0.186812, -9.659114, 0.02122, 0.007003, 0.003797, -0.743186, 7.433468, -0.24294, 0.0, 0.0, -0.24294
53874, 1.190325, -0.04311, -9.951306, 0.018688, 0.008202, 0.002732, -0.77122, 7.59789, -0.249877, 0.0, 0.0, -0.249877
53902, 1.276545, -0.074246, -9.778865, 0.020154, 0.002473, 0.004863, -0.794624, 7.763439, -0.258485, 0.0, 0.0, -0.258484
53930, 1.015488, -0.186812, -9.821976, 0.029214, -0.007519, 0.004597, -0.823661, 7.920876, -0.268637, 0.0, 0.0, -0.268637
53958, 1.156794, -0.134121, -9.764495, 0.027881, -0.030435, 0.001, -0.856123, 8.112925, -0.276226, 0.0, 0.0, -0.276226
53986, 1.070574, -0.210762, -9.829161, 0.023351, 0.013664, -0.000999, -0.883419, 8.27529, -0.280733, 0.0, 0.0, -0.280733
54014, 0.953218, -0.129331, -9.829161, 0.01589, 0.00687, 0.004064, -0.907761, 8.439301, -0.28915, 0.0, 0.0, -0.28915
54041, 1.175955, -0.234712, -9.74773, 0.018022, 0.03285, 0.006062, -0.928493, 8.589377, -0.29935, 0.0, 0.0, -0.29935
54069, 1.135239, -0.253872, -9.78605, 0.030946, -5.8e-05, 0.002065, -0.963512, 8.762012, -0.309953, 0.0, 0.0, -0.309952
54097, 0.922083, -0.253872, -9.812395, 0.023218, 0.00687, 0.001932, -0.990018, 8.926563, -0.319307, 0.0, 0.0, -0.319307
54125, 1.219065, -0.01437, -9.80521, 0.018688, 0.007136, 0.001799, -1.0205, 9.093307, -0.329305, 0.0, 0.0, -0.329305
54153, 0.953218, -0.143701, -9.939331, 0.017223, 0.031917, 0.007794, -1.044701, 9.245855, -0.342848, 0.0, 0.0, -0.342848
54180, 0.946033, -0.270637, -9.759705, 0.030413, -0.001924, 0.002865, -1.076557, 9.423289, -0.354225, 0.0, 0.0, -0.354225
54209, 1.022673, -0.201182, -9.754915, 0.025883, 0.004871, 0.002732, -1.112511, 9.593183, -0.367365, 0.0, 0.0, -0.367365
54236, 1.161584, -0.086221, -9.85311, 0.020021, 0.005138, 0.003398, -1.14328, 9.75717, -0.37709, 0.0, 0.0, -0.37709
54264, 1.008303, -0.158071, -9.874666, 0.017356, 0.005537, 0.003931, -1.16721, 9.920568, -0.387476, 0.0, 0.0, -0.387476
54292, 1.087339, -0.126936, -9.881851, 0.024284, -0.000192, 0.003931, -1.199959, 10.074497, -0.400895, 0.0, 0.0, -0.400895
54306, 0.977168, -0.126936, -9.939331, 0.031212, -0.003256, 0.004464, -1.221064, 10.162611, -0.408487, 0.0, 0.0, -0.408487
54334, 1.17356, -0.105381, -9.860296, 0.02575, 0.00607, 0.004064, -1.259075, 10.326599, -0.421468, 0.0, 0.0, -0.421468
54362, 0.809517, -0.153281, -9.829161, 0.019221, 0.007669, 0.003265, -1.288359, 10.488537, -0.431475, 0.0, 0.0, -0.431474
54390, 1.046624, -0.170046, -9.884246, 0.020021, 0.031118, 0.004597, -1.315023, 10.641328, -0.446345, 0.0, 0.0, -0.446344
54418, 1.324446, -0.122146, -9.817185, 0.030679, -0.003123, 0.000866, -1.35624, 10.818802, -0.45848, 0.0, 0.0, -0.45848
54446, 1.120869, -0.244292, -9.941727, 0.017356, 0.00274, 0.003265, -1.384682, 10.989047, -0.470957, 0.0, 0.0, -0.470957
54474, 1.233435, -0.081431, -9.802815, 0.013226, -0.002856, 0.005396, -1.410952, 11.162191, -0.48558, 0.0, 0.0, -0.48558
54502, 1.329236, -0.136516, -9.814791, 0.027082, -0.009385, 0.001799, -1.44503, 11.342731, -0.498017, 0.0, 0.0, -0.498017
54530, 1.135239, -0.138911, -9.75731, 0.028414, -0.002457, 0.00473, -1.487231, 11.519275, -0.511323, 0.0, 0.0, -0.511322
54558, 1.25978, -0.05269, -9.668694, 0.020154, 0.003139, 0.005263, -1.520576, 11.708095, -0.525704, 0.0, 0.0, -0.525703
54586, 1.135239, -0.143701, -9.740545, 0.017489, 0.005537, 0.002332, -1.550182, 11.874242, -0.537724, 0.0, 0.0, -0.537724
54615, 1.199905, -0.112566, -9.769285, 0.022552, -0.005388, 0.002865, -1.583052, 12.045993, -0.550606, 0.0, 0.0, -0.550606
54629, 1.046624, -0.112566, -9.769285, 0.028681, -0.003389, 0.005263, -1.604769, 12.134018, -0.559588, 0.0, 0.0, -0.559587
54657, 1.101709, -0.155676, -9.769285, 0.028681, -0.031501, 0.002065, -1.649314, 12.325272, -0.575037, 0.0, 0.0, -0.575037
54685, 0.912502, -0.179626, -9.766891, 0.022552, 0.007003, 0.003664, -1.67785, 12.489216, -0.589153, 0.0, 0.0, -0.589153
54713, 0.902922, -0.170046, -9.812395, 0.016823, 0.004338, 0.003664, -1.706735, 12.65591, -0.602184, 0.0, 0.0, -0.602184
54741, 1.032254, -0.167651, -9.7621, 0.029347, -0.00672, 0.001266, -1.747396, 12.835685, -0.616295, 0.0, 0.0, -0.616295
54769, 1.118474, -0.110171, -9.963282, 0.026149, 0.004205, 0.001799, -1.79298, 13.023418, -0.630391, 0.0, 0.0, -0.630391
54797, 0.989143, -0.172441, -9.869876, 0.018022, 0.006736, -0.000466, -1.823167, 13.189955, -0.642537, 0.0, 0.0, -0.642537
54825, 1.156794, -0.134121, -9.865086, 0.014558, 0.002207, 0.007128, -1.851822, 13.355304, -0.657199, 0.0, 0.0, -0.657199
54853, 0.965193, -0.165256, -9.721385, 0.028015, -0.005921, 0.002998, -1.889842, 13.532284, -0.671818, 0.0, 0.0, -0.671818
54881, 1.075364, -0.01916, -9.683064, 0.024684, 0.005804, 0.003131, -1.937229, 13.702815, -0.689987, 0.0, 0.0, -0.689987
54909, 1.094524, -0.136516, -9.74773, 0.020154, 0.008202, 0.004464, -1.973963, 13.867825, -0.705466, 0.0, 0.0, -0.705466
54937, 1.152004, -0.146096, -9.74773, 0.016423, 0.034981, 6.7e-05, -2.00479, 14.013723, -0.716245, 0.0, 0.0, -0.716245
54965, 1.166375, -0.076641, -9.7142, 0.032011, -0.00179, 0.00433, -2.049818, 14.166904, -0.734164, 0.0, 0.0, -0.734164
54993, 1.051414, -0.227527, -9.821976, 0.024151, 0.006337, 6.7e-05, -2.091511, 14.352505, -0.749725, 0.0, 0.0, -0.749724
55021, 1.106499, -0.126936, -9.807606, 0.016157, 0.004072, 0.001932, -2.126345, 14.519419, -0.762805, 0.0, 0.0, -0.762805
55050, 1.190325, -0.107776, -9.79084, 0.02908, -0.006054, 0.004464, -2.168943, 14.675303, -0.780821, 0.0, 0.0, -0.780821
55078, 1.137634, -0.119751, -9.889036, 0.029613, 0.004472, 0.003531, -2.218078, 14.845361, -0.801264, 0.0, 0.0, -0.801264
55106, 1.180745, -0.059875, -9.83874, 0.024151, 0.008602, 0.002865, -2.260247, 15.029486, -0.819847, 0.0, 0.0, -0.819847
55134, 0.922083, -0.191602, -9.788445, 0.020687, 0.005404, 0.002332, -2.296203, 15.195408, -0.834127, 0.0, 0.0, -0.834127
55162, 1.058599, -0.112566, -9.721385, 0.031612, -0.005521, 0.002065, -2.342039, 15.352009, -0.852659, 0.0, 0.0, -0.852659
55190, 0.924478, -0.088616, -9.79084, 0.030546, 0.005937, 0.004197, -2.393428, 15.519852, -0.875157, 0.0, 0.0, -0.875157
55218, 1.199905, -0.095801, -9.814791, 0.020287, 0.006736, 0.003265, -2.434983, 15.684553, -0.892562, 0.0, 0.0, -0.892561
55246, 0.955613, -0.184417, -9.79563, 0.015757, 0.009135, 0.001133, -2.467861, 15.848413, -0.908571, 0.0, 0.0, -0.908571
55274, 0.998723, -0.167651, -9.678274, 0.018022, -0.000858, 0.001133, -2.499369, 16.019142, -0.923818, 0.0, 0.0, -0.923818
55302, 1.16877, -0.153281, -9.77647, 0.030146, -0.002323, 0.003797, -2.550232, 16.193928, -0.946742, 0.0, 0.0, -0.946742
55330, 1.017883, -0.155676, -9.79084, 0.017223, 0.006337, -6.6e-05, -2.59395, 16.358547, -0.963318, 0.0, 0.0, -0.963318
55358, 1.286126, -0.119751, -9.75252, 0.017356, 0.008202, 0.0006, -2.629448, 16.521929, -0.979642, 0.0, 0.0, -0.979642
55386, 1.041834, -0.306563, -9.788445, 0.024417, -0.003123, 0.004064, -2.667265, 16.691048, -0.99786, 0.0, 0.0, -0.99786
55414, 1.046624, -0.158071, -9.72378, 0.028814, 0.004605, 0.002332, -2.718894, 16.861792, -1.019621, 0.0, 0.0, -1.01962
55442, 1.077759, -0.138911, -9.79084, 0.019621, 0.008735, 0.001932, -2.761593, 17.025932, -1.038904, 0.0, 0.0, -1.038904
55470, 1.087339, -0.158071, -9.79563, 0.016557, 0.004205, 0.003931, -2.79639, 17.190674, -1.05577, 0.0, 0.0, -1.055769
55499, 1.209485, -0.117356, -9.798025, 0.030279, -0.002856, 0.002465, -2.844599, 17.365059, -1.077195, 0.0, 0.0, -1.077195
55527, 1.106499, -0.102986, -9.733359, 0.024018, 0.003139, 0.001533, -2.897886, 17.533686, -1.101443, 0.0, 0.0, -1.101442
55555, 0.948428, -0.153281, -9.807606, 0.018555, 0.006337, 0.001799, -2.939313, 17.697447, -1.121222, 0.0, 0.0, -1.121222
55583, 1.013093, -0.294587, -9.75252, 0.018422, 0.004605, 0.002998, -2.978972, 17.861778, -1.140399, 0.0, 0.0, -1.140398
55611, 1.044229, -0.129331, -9.802815, 0.027615, -0.008852, 0.008061, -3.025376, 18.039381, -1.16586, 0.0, 0.0, -1.165859
55639, 1.108894, -0.129331, -9.735755, 0.030546, 0.003805, 0.001799, -3.077592, 18.210905, -1.187745, 0.0, 0.0, -1.187745
55667, 1.16398, -0.086221, -9.663904, 0.018822, 0.007536, 0.001, -3.123514, 18.374491, -1.209134, 0.0, 0.0, -1.209134
55695, 1.089734, -0.129331, -9.788445, 0.016823, 0.003006, 0.003131, -3.166044, 18.53915, -1.228826, 0.0, 0.0, -1.228826
55723, 1.072969, -0.182021, -9.821976, 0.023618, -0.00259, 0.002465, -3.211104, 18.693245, -1.251725, 0.0, 0.0, -1.251725
55751, 1.051414, -0.182021, -9.699829, 0.032011, -0.002457, 0.003531, -3.268045, 18.867559, -1.278955, 0.0, 0.0, -1.278955
55779, 1.195115, -0.124541, -9.774076, 0.02535, 0.004871, 0.006462, -3.320596, 19.031931, -1.304109, 0.0, 0.0, -1.304109
55807, 1.147214, -0.205972, -9.766891, 0.015358, 0.005004, 0.002465, -3.35994, 19.195465, -1.323023, 0.0, 0.0, -1.323023
55835, 1.144819, -0.117356, -9.68067, 0.026149, -0.004455, 0.001666, -3.407965, 19.348846, -1.343873, 0.0, 0.0, -1.343872
55864, 0.986748, -0.119751, -9.793235, 0.029613, 0.000341, 0.003531, -3.465522, 19.523197, -1.367493, 0.0, 0.0, -1.367493
55878, 1.063389, -0.167651, -9.716595, 0.026815, -0.030835, 0.002732, -3.492012, 19.626289, -1.380195, 0.0, 0.0, -1.380195
55906, 1.21188, -0.158071, -9.831555, 0.021486, 0.010334, 0.0006, -3.537397, 19.78651, -1.4022, 0.0, 0.0, -1.4022
55934, 1.041834, -0.122146, -9.869876, 0.018822, 0.033782, -0.000999, -3.581513, 19.93421, -1.421639, 0.0, 0.0, -1.421638
55962, 1.140029, -0.081431, -9.716595, 0.029747, -0.005388, 0.003265, -3.635441, 20.113417, -1.44827, 0.0, 0.0, -1.44827
55990, 0.974773, -0.177231, -9.850716, 0.025083, 0.005404, 0.002998, -3.688852, 20.298458, -1.473424, 0.0, 0.0, -1.473424
56018, 1.125659, -0.064666, -9.817185, 0.015358, 0.007536, 0.003797, -3.731248, 20.46203, -1.496497, 0.0, 0.0, -1.496496
56046, 1.082549, -0.069456, -9.82437, 0.02908, -0.003123, 0.002199, -3.785752, 20.632072, -1.522977, 0.0, 0.0, -1.522977
56074, 1.092129, -0.122146, -9.78126, 0.028547, 0.004871, 0.003398, -3.844735, 20.798912, -1.553047, 0.0, 0.0, -1.553047
56102, 1.135239, -0.177231, -9.764495, 0.020554, 0.005271, 0.002598, -3.895625, 20.984184, -1.579319, 0.0, 0.0, -1.579319
56130, 1.056204, -0.141306, -9.812395, 0.017622, 0.00647, 0.002465, -3.938615, 21.147099, -1.600437, 0.0, 0.0, -1.600436
56158, 0.955613, -0.105381, -9.831555, 0.024551, -0.004855, 0.00433, -3.990463, 21.300928, -1.626753, 0.0, 0.0, -1.626753
56186, 1.104104, -0.215552, -9.929751, 0.032678, 0.000208, 0.002199, -4.053828, 21.471228, -1.658279, 0.0, 0.0, -1.658278
56214, 1.149609, -0.098196, -9.663904, 0.02042, 0.006204, 0.002065, -4.104371, 21.633837, -1.685389, 0.0, 0.0, -1.685389
56243, 1.101709, -0.064666, -9.74773, 0.018155, 0.005804, 0.001666, -4.152865, 21.795172, -1.709719, 0.0, 0.0, -1.709719
56271, 1.16877, -0.146096, -9.707015, 0.020554, -0.002856, 0.002598, -4.202454, 21.966, -1.736894, 0.0, 0.0, -1.736894
56299, 1.130449, -0.110171, -9.817185, 0.031079, -0.006054, 0.003797, -4.266376, 22.141909, -1.770108, 0.0, 0.0, -1.770107
56327, 1.108894, -0.086221, -9.663904, 0.02575, 0.007936, 0.002332, -4.325029, 22.325602, -1.799858, 0.0, 0.0, -1.799857
56355, 1.015488, -0.191602, -9.750125, 0.01629, 0.008202, 0.001399, -4.372983, 22.487345, -1.825859, 0.0, 0.0, -1.825859
56369, 1.027463, -0.150886, -9.821976, 0.018155, 0.007936, 0.002865, -4.396708, 22.567965, -1.838842, 0.0, 0.0, -1.838842
56397, 1.156794, -0.160466, -9.764495, 0.027348, -0.01045, 0.001533, -4.45039, 22.723928, -1.866488, 0.0, 0.0, -1.866488
56425, 1.204695, -0.016765, -9.862691, 0.029613, -0.030568, 0.003265, -4.515377, 22.912334, -1.899087, 0.0, 0.0, -1.899087
56453, 1.020278, -0.170046, -9.944121, 0.02042, 0.008735, 0.001666, -4.568906, 23.073706, -1.927037, 0.0, 0.0, -1.927036
56481, 1.099314, -0.098196, -9.807606, 0.019488, 0.002207, 0.002065, -4.620938, 23.23991, -1.954575, 0.0, 0.0, -1.954575
56509, 1.087339, 0.062271, -9.611214, 0.025483, -0.023507, 0.001533, -4.683922, 23.426649, -1.983971, 0.0, 0.0, -1.983971
56537, 1.26457, 0.64905, -9.807606, -0.138125, -0.003789, -0.026046, -4.62169, 23.610991, -1.934858, 0.0, 0.0, -1.934857
56566, 0.919688, 0.277822, -9.740545, -0.306263, 0.013398, -0.018852, -4.326302, 23.796194, -1.785542, 0.0, 0.0, -1.785542
56594, 1.072969, 0.158071, -9.599238, -0.357956, 0.014597, -0.004196, -3.921291, 23.960777, -1.613803, 0.0, 0.0, -1.613802
56622, 1.068179, 0.182021, -9.893826, -0.33997, 0.02832, -0.01672, -3.52063, 24.111204, -1.435483, 0.0, 0.0, -1.435482
56650, 0.974773, 0.251477, -9.716595, -0.331443, 0.069089, -0.033507, -3.128921, 24.232697, -1.240484, 0.0, 0.0, -1.240483
56664, 1.017883, 0.110171, -9.702225, -0.317987, 0.032983, -0.036438, -2.941056, 24.303143, -1.142416, 0.0, 0.0, -1.142416
56692, 0.931663, 0.083826, -9.814791, -0.294005, 0.02419, -0.035639, -2.593938, 24.449492, -0.955703, 0.0, 0.0, -0.955703
56720, 1.051414, 0.050295, -9.948912, -0.140523, 0.003939, -0.019918, -2.393089, 24.614698, -0.844149, 0.0, 0.0, -0.844149
56748, 1.082549, 0.117356, -9.817185, -0.053123, 0.007936, -0.001399, -2.320653, 24.779591, -0.810514, 0.0, 0.0, -0.810513
56776, 1.010698, 0.299377, -9.893826, 0.023351, 0.006337, -0.004729, -2.3477, 24.944271, -0.813945, 0.0, 0.0, -0.813945
56804, 1.338816, 0.747246, -9.766891, 0.00843, -0.004855, -0.011391, -2.405836, 25.114817, -0.821374, 0.0, 0.0, -0.821374
56833, 1.171165, 0.778381, -9.958491, -0.0839, 0.000341, -0.002331, -2.373131, 25.284925, -0.791712, 0.0, 0.0, -0.791712
56861, 1.171165, 0.766406, -9.798025, -0.160241, 0.0102, -0.008193, -2.231636, 25.446102, -0.714304, 0.0, 0.0, -0.714303
56889, 1.053809, 0.383203, -9.73815, -0.139857, 0.013265, -0.000599, -2.067487, 25.603045, -0.632907, 0.0, 0.0, -0.632907
56917, 1.044229, 0.177231, -9.66151, -0.053656, -0.000991, 0.002865, -1.997918, 25.768494, -0.601681, 0.0, 0.0, -0.60168
56945, 1.015488, 0.526904, -9.656719, 0.093165, -0.030568, 0.004863, -2.119086, 25.958664, -0.652707, 0.0, 0.0, -0.652706
56973, 1.429827, 1.307681, -9.73815, -0.018217, 0.018461, 0.010326, -2.192304, 26.131201, -0.685131, 0.0, 0.0, -0.685131
57001, 1.23583, 1.140029, -9.766891, -0.176362, 0.021792, -0.010991, -2.059572, 26.273788, -0.600917, 0.0, 0.0, -0.600917
57029, 1.003513, 0.792751, -9.74294, -0.256434, 0.017928, -0.016987, -1.796736, 26.423023, -0.459259, 0.0, 0.0, -0.459259
57057, 0.883762, 0.366438, -9.711804, -0.198079, 0.008602, 0.002598, -1.556462, 26.572973, -0.335372, 0.0, 0.0, -0.335372
57085, 0.835862, 0.56762, -9.580078, -0.121204, 0.022191, 0.002332, -1.404267, 26.717602, -0.258428, 0.0, 0.0, -0.258428
57113, 0.816702, 0.694556, -9.73815, -0.065647, 0.034182, -0.010591, -1.312758, 26.851065, -0.200272, 0.0, 0.0, -0.200272
57141, 0.898132, 1.025068, -9.793235, -0.067779, 0.021792, -0.007527, -1.270923, 26.992373, -0.159731, 0.0, 0.0, -0.159731
57169, 0.960403, 1.101709, -9.7621, -0.135194, 0.016063, -0.004996, -1.161395, 27.1444, -0.088086, 0.0, 0.0, -0.088086
57198, 1.118474, 0.718506, -9.716595, -0.131463, 0.015263, 0.016721, -1.016137, 27.295853, -0.023696, 0.0, 0.0, -0.023696
57226, 1.437012, 0.476609, -9.582474, 0.026682, 0.029919, -0.007794, -1.012664, 27.439016, -0.014743, 0.0, 0.0, -0.014743
57254, 0.780776, 0.452659, -9.85311, 0.182296, 0.015663, 0.002199, -1.222977, 27.585642, -0.101412, 0.0, 0.0, -0.101412
57281, 1.065784, 0.850232, -9.730965, 0.239719, 0.00647, 0.008727, -1.557523, 27.74552, -0.257756, 0.0, 0.0, -0.257756
57309, 0.931663, 1.063389, -9.678274, 0.194687, 0.009668, 0.013124, -1.887236, 27.90167, -0.410157, 0.0, 0.0, -0.410156
57337, 0.965193, 1.041834, -9.697434, 0.176701, 0.007003, 0.01299, -2.184465, 28.059229, -0.553189, 0.0, 0.0, -0.553189
57365, 1.195115, 1.010698, -9.685459, 0.141927, 0.011533, 0.010059, -2.427408, 28.213741, -0.666035, 0.0, 0.0, -0.666035
57392, 1.19272, 0.996328, -9.78126, 0.082373, 0.033649, 0.009127, -2.597892, 28.356359, -0.745314, 0.0, 0.0, -0.745314
57420, 1.21188, 0.809517, -9.671089, 0.058791, -0.032167, 0.010859, -2.722119, 28.544966, -0.805837, 0.0, 0.0, -0.805837
57448, 1.348396, 0.859812, -9.721385, 0.034943, 0.010334, -0.001532, -2.818642, 28.702663, -0.844241, 0.0, 0.0, -0.844241
57476, 1.156794, 0.747246, -9.774076, 0.026815, 0.012332, -0.003397, -2.889326, 28.855911, -0.866896, 0.0, 0.0, -0.866896
57504, 1.120869, 0.740061, -9.635164, 0.033211, 0.00194, 0.002865, -2.970294, 29.017387, -0.898351, 0.0, 0.0, -0.898351
57532, 1.049019, 0.790356, -9.678274, 0.053995, -0.004988, 0.001666, -3.074338, 29.192148, -0.94407, 0.0, 0.0, -0.94407
57560, 1.077759, 0.778381, -9.697434, 0.024151, 0.000341, 0.002065, -3.164806, 29.359369, -0.983963, 0.0, 0.0, -0.983963
57588, 1.060994, 0.977168, -9.75252, -0.058852, 0.012332, 0.000333, -3.164035, 29.516933, -0.971719, 0.0, 0.0, -0.971719
57616, 1.046624, 0.66342, -9.721385, -0.071376, 0.009801, -0.00393, -3.105805, 29.674072, -0.933461, 0.0, 0.0, -0.933461
57644, 1.135239, 0.608335, -9.750125, -0.02248, 0.001807, 0.002199, -3.093514, 29.840122, -0.924248, 0.0, 0.0, -0.924247
57672, 1.099314, 0.814307, -9.74294, 0.008563, -0.000591, -0.000199, -3.13501, 30.011215, -0.938047, 0.0, 0.0, -0.938047
57700, 1.190325, 0.835862, -9.78126, -0.012621, 0.010467, -0.001931, -3.171442, 30.189899, -0.943246, 0.0, 0.0, -0.943246
57728, 1.077759, 0.632285, -9.673484, 0.00763, -0.005254, 0.02698, -3.20781, 30.357067, -0.969129, 0.0, 0.0, -0.969129
57756, 1.19751, 0.450264, -9.798025, 0.083439, -0.000192, -0.005262, -3.319516, 30.530968, -1.026154, 0.0, 0.0, -1.026154
57784, 1.070574, 0.684976, -9.79084, 0.140328, -0.013914, 0.00473, -3.532192, 30.712088, -1.126841, 0.0, 0.0, -1.126841
57812, 0.929268, 0.833467, -9.75252, 0.114881, -0.009251, 0.007928, -3.74175, 30.889597, -1.232958, 0.0, 0.0, -1.232958
