18031,-0.03832,-0.299377,-9.75252,0.009046,-0.035119,-0.016495,21.179863,11.687623,3.568446,0,0
18056,0.119751,-0.265847,-9.814791,0.018624,-0.033523,-0.014899,21.199991,11.70254,3.574517,0,0
18081,-0.126936,-0.270637,-9.74773,0.019688,-0.036716,-0.015431,21.219549,11.717014,3.579911,0,0
18106,0.186812,-0.227527,-9.81,0.019688,-0.044697,-0.018092,21.239353,11.732622,3.58549,0,0
18131,0.244292,-0.213157,-9.877061,0.014367,-0.031927,-0.014899,21.259529,11.747614,3.591393,0,0
18156,0.086221,-0.170046,-9.721385,0.015431,-0.029266,-0.018624,21.279797,11.762212,3.597642,0,0
18168,0.04311,-0.203577,-9.79084,0.017028,-0.03033,-0.017028,21.289742,11.769355,3.600565,0,0
18193,0.062271,-0.263452,-9.7621,0.019688,-0.026074,-0.01756,21.309486,11.783735,3.606513,0,0
18218,0.021555,-0.193997,-9.78605,0.026606,-0.03033,-0.014899,21.328665,11.797731,3.611931,0,0
18243,0.02874,-0.213157,-9.879456,0.029798,-0.035652,-0.016495,21.347458,11.812427,3.617363,0,0
18268,-0.117356,-0.275427,-9.735755,0.024477,-0.039376,-0.018092,21.366636,11.827291,3.622975,0,0
18293,-0.174836,-0.270637,-9.764495,0.015963,-0.036716,-0.018624,21.386808,11.841632,3.628358,0,0
18319,-0.05748,-0.253872,-9.750125,0.010642,-0.031927,-0.018092,21.407537,11.855715,3.634084,0,0
18344,0.603545,-0.304167,-9.690249,0.011174,-0.028202,-0.01756,21.427553,11.870643,3.640457,0,0
18369,-0.086221,-0.270637,-9.704619,0.011706,-0.029266,-0.015963,21.448502,11.883746,3.646087,0,0
18394,0.062271,-0.265847,-9.81,0.01011,-0.025541,-0.015431,21.469095,11.897982,3.652302,0,0
18419,-0.162861,-0.241897,-9.699829,0.014899,-0.034587,-0.013835,21.489557,11.911694,3.657718,0,0
18444,0.129331,-0.273032,-9.697434,0.013303,-0.039376,-0.014367,21.509911,11.926755,3.663524,0,0
18469,0.079036,-0.256267,-9.702225,0.012771,-0.035652,-0.018092,21.530403,11.941847,3.669444,0,0
18494,0.00479,-0.215552,-9.74773,-0.13356,-0.043633,-0.013835,21.560101,11.956397,3.676872,0,0
18520,0.00479,-0.249082,-9.766891,-0.001596,-0.036184,-0.016495,21.590166,11.97124,3.684735,0,0
18545,-0.129331,-0.306563,-9.79084,-0.005321,-0.034587,-0.01756,21.612633,11.985565,3.69094,0,0
18570,0.093406,-0.249082,-9.721385,-0.010642,-0.029266,-0.015963,21.635918,11.999396,3.697294,0,0
18595,0.035925,-0.220342,-9.81,-0.00745,-0.028202,-0.01756,21.658876,12.013436,3.704085,0,0
18608,-0.079036,-0.306563,-9.735755,-0.007982,-0.025009,-0.015431,21.670444,12.019831,3.707115,0,0
18621,-0.011975,-0.244292,-9.774076,-0.004257,-0.028202,-0.018624,21.681715,12.026625,3.71037,0,0
18646,0.031135,-0.287402,-9.80521,-0.005853,-0.029266,-0.016495,21.704342,12.040325,3.716637,0,0
18671,0.126936,-0.220342,-9.867481,0.004257,-0.027138,-0.016495,21.725731,12.054409,3.722993,0,0
18696,0.035925,-0.246687,-9.908196,0.011174,-0.035652,-0.018624,21.746567,12.068716,3.728976,0,0
18721,0.095801,-0.258662,-9.783655,0.014899,-0.036716,-0.013835,21.766819,12.08395,3.73484,0,0
18746,0.055085,-0.217947,-9.79563,0.007982,-0.037248,-0.018092,21.787453,12.099174,3.740853,0,0
18771,-0.579595,-0.241897,-9.769285,0.008514,-0.038312,-0.015963,21.809107,12.112809,3.746148,0,0
18796,-0.129331,-0.251477,-9.788445,0.010642,-0.028734,-0.015431,21.830357,12.126359,3.752043,0,0
18821,0.050295,-0.263452,-9.740545,0.012239,-0.034055,-0.01756,21.850916,12.140897,3.758209,0,0
18846,-0.055085,-0.220342,-9.70941,0.013303,-0.028202,-0.018624,21.871857,12.153365,3.763735,0,0
18871,0.148491,-0.239502,-9.7621,0.024477,-0.028202,-0.015431,21.890945,12.167918,3.769785,0,0
18896,-0.02874,-0.182021,-9.788445,0.032459,-0.037248,-0.019156,21.909639,12.182461,3.775486,0,0
18922,-0.60594,-0.273032,-9.7621,0.035119,-0.031927,-0.018092,21.928171,12.195812,3.7806,0,0
18947,0.045505,-0.229922,-9.802815,0.037248,-0.039908,-0.018092,21.946001,12.210835,3.786203,0,0
18972,0.045505,-0.229922,-9.81958,0.028202,-0.041505,-0.016495,21.964542,12.226238,3.791596,0,0
18997,0.170046,-0.239502,-9.740545,0.020752,-0.035652,-0.016495,21.983688,12.241711,3.797526,0,0
19022,0.162861,-0.268242,-9.77647,0.014367,-0.031927,-0.019688,22.003752,12.256444,3.803813,0,0
19047,-0.03353,-0.268242,-9.77647,0.012239,-0.027138,-0.015963,22.024254,12.270625,3.809978,0,0
19072,-0.050295,-0.239502,-9.80521,0.011174,-0.026606,-0.014899,22.044794,12.284201,3.81603,0,0
19097,0.02874,-0.237107,-9.711804,0.015431,-0.029798,-0.019688,22.065462,12.2982,3.82205,0,0
19122,0.045505,-0.354463,-9.639954,0.015431,-0.03033,-0.015431,22.08596,12.312119,3.827909,0,0
19147,0,-0.316143,-9.80521,0.013835,-0.035119,-0.014899,22.10618,12.32655,3.83382,0,0
19172,0.074246,-0.282612,-9.764495,0.017028,-0.039376,-0.01756,22.126869,12.340324,3.839316,0,0
19197,0.03353,-0.304167,-9.778865,0.00745,-0.036716,-0.017028,22.147686,12.355485,3.845291,0,0
19222,-0.021555,-0.246687,-9.750125,0.003725,-0.043633,-0.014899,22.169729,12.369477,3.850834,0,0
19247,-0.138911,-0.318538,-9.764495,-0.003725,-0.035652,-0.01756,22.192261,12.383968,3.857152,0,0
19273,0.141306,-0.258662,-9.817185,-0.009578,-0.031395,-0.019156,22.214542,12.399488,3.86422,0,0
19298,-0.031135,-0.244292,-9.807606,-0.00745,-0.027138,-0.015963,22.237379,12.413173,3.870811,0,0
19323,0.021555,-0.210762,-9.826766,-0.006385,-0.029266,-0.018624,22.260195,12.426992,3.87744,0,0
19348,-0.01437,-0.261057,-9.692644,0,-0.030863,-0.018624,22.282774,12.440317,3.883887,0,0
19374,0.062271,-0.229922,-9.716595,0.001064,-0.031395,-0.015431,22.296965,12.454858,3.88846,0,0
19398,0.050295,-0.289797,-9.77168,0.010642,-0.036184,-0.015963,22.317945,12.469437,3.894449,0,0
19423,0.0479,-0.270637,-9.78126,0.014367,-0.040973,-0.014367,22.338427,12.484691,3.900305,0,0
19448,-0.035925,-0.258662,-9.7142,0.015431,-0.039908,-0.014899,22.358728,12.50002,3.90628,0,0
19473,-0.05748,-0.328118,-9.793235,0.009046,-0.034055,-0.019156,22.37932,12.515472,3.912651,0,0
19499,-0.205972,-0.328118,-9.79084,0.008514,-0.032459,-0.017028,22.401079,12.528725,3.918804,0,0
19511,-0.141306,-0.253872,-9.649534,0.00745,-0.028734,-0.017028,22.411808,12.535354,3.921805,0,0
19524,0.191602,-0.210762,-9.75252,0.009046,-0.027138,-0.019156,22.422085,12.54258,3.925194,0,0
19549,-0.00479,-0.215552,-9.697434,0.013835,-0.027138,-0.015431,22.442804,12.556137,3.931102,0,0
19574,-0.035925,-0.292192,-9.77647,0.015431,-0.030863,-0.017028,22.462418,12.571029,3.937454,0,0
19599,0.098196,-0.246687,-9.718989,0.023945,-0.03033,-0.016495,22.481689,12.585656,3.943599,0,0
19624,0.026345,-0.217947,-9.19927,0.029266,-0.039376,-0.018092,22.500433,12.600532,3.949301,0,0
19649,-0.00958,-0.239502,-9.754915,0.02767,-0.041505,-0.013835,22.519077,12.61615,3.954885,0,0
19662,0.112566,-0.258662,-9.699829,0.025009,-0.040441,-0.017028,22.528585,12.624005,3.957891,0,0
19687,0.069456,-0.261057,-9.74294,0.013835,-0.034055,-0.019688,22.548725,12.639225,3.964247,0,0
19712,-0.148491,-0.277822,-9.699829,0.009046,-0.031395,-0.016495,22.569675,12.653239,3.970344,0,0
19737,0.091011,-0.277822,-9.7142,0.006385,-0.026606,-0.016495,22.590565,12.667366,3.976655,0,0
19762,-0.081431,-0.325723,-9.75252,0.007982,-0.029266,-0.015963,22.611942,12.680872,3.98278,0,0
19787,0.064666,-0.215552,-9.730965,0.004789,-0.03033,-0.01756,22.633177,12.695119,3.989123,0,0
19812,-0.071851,-0.249082,-9.78126,0.012239,-0.032459,-0.014899,22.654266,12.70886,3.995068,0,0
19837,0.098196,-0.490979,-9.68067,0.035652,-0.032991,-0.01756,22.673544,12.723242,4.000893,0,0
19862,-0.067061,-0.682581,-9.699829,0.111212,-0.044165,-0.021285,22.685022,12.739202,4.005558,0,0
19887,0.093406,-0.828677,-9.707015,0.232001,-0.044165,-0.029266,22.684376,12.75503,4.007378,0,0
19912,-0.122146,-0.831072,-9.754915,0.330974,-0.042037,-0.031395,22.671047,12.771201,4.006569,0,0
19938,0.05748,-0.00479,-9.204061,0.378332,-0.042569,-0.034055,22.649721,12.78981,4.005027,0,0
19963,0.232317,-0.546064,-9.836346,0.386846,-0.03778,-0.031927,22.626717,12.807631,4.003113,0,0
19988,-0.191602,-0.673001,-9.841136,0.378864,-0.044165,-0.031395,22.604303,12.825026,4.00088,0,0
20013,-0.03832,-0.021555,-9.850716,0.356515,-0.043101,-0.03033,22.58419,12.843381,3.999211,0,0
20038,-0.110171,-0.723296,-9.81,0.322992,-0.040441,-0.026606,22.567396,12.86125,3.998313,0,0
20063,0.0479,-0.804727,-10.360855,0.28468,-0.039908,-0.023413,22.555389,12.877995,3.997565,0,0
20088,-0.026345,-1.135239,-9.704619,0.303304,-0.044697,-0.029798,22.543215,12.894456,3.996912,0,0
20101,0.074246,-1.159189,-9.79084,0.320864,-0.042569,-0.026606,22.535759,12.902738,3.996223,0,0
20126,-0.153281,-1.20709,-9.74294,0.352791,-0.048954,-0.028202,22.517918,12.919613,3.994119,0,0
20151,0.05748,-1.001118,-9.766891,0.331506,-0.041505,-0.026606,22.50071,12.936625,3.992222,0,0
20176,0.55804,-1.096919,-9.788445,0.282552,-0.036184,-0.026074,22.488241,12.953675,3.992155,0,0
20201,0.050295,-1.223855,-9.745335,0.2469,-0.037248,-0.028734,22.480995,12.969124,3.992621,0,0
20226,-0.098196,-1.513652,-9.72857,0.252221,-0.031395,-0.023945,22.474735,12.983423,3.992673,0,0
20251,-0.191602,-1.353186,-9.64714,0.253818,-0.042037,-0.025009,22.467943,12.997879,3.992177,0,0
20276,0.167651,-1.389111,-9.625584,0.241047,-0.03778,-0.022881,22.462702,13.011927,3.99182,0,0
20301,-0.112566,-1.597478,-9.683064,0.259139,-0.039908,-0.024477,22.455698,13.026562,3.991382,0,0
20326,-0.079036,-1.604663,-9.726174,0.257542,-0.040441,-0.024477,22.447908,13.04219,3.991126,0,0
20352,0.00958,-1.674119,-9.632769,0.25435,-0.051083,-0.025009,22.440981,13.058124,3.990669,0,0
20376,-0.050295,-1.710044,-9.553733,0.246368,-0.042569,-0.025541,22.434723,13.073398,3.9902,0,0
20402,-0.016765,-1.683699,-9.496253,0.231469,-0.040973,-0.023413,22.430178,13.087922,3.990113,0,0
20427,-0.100591,-1.942361,-9.642349,0.23413,-0.031927,-0.028202,22.425884,13.10153,3.990704,0,0
20452,-0.196392,-1.84656,-9.616004,0.251157,-0.034587,-0.02767,22.41976,13.114595,3.990193,0,0
20477,-0.0479,-1.971101,-9.623189,0.253818,-0.038312,-0.022881,22.413383,13.128198,3.98955,0,0
20503,-0.514929,-1.949546,-9.601634,0.249029,-0.036184,-0.023413,22.407265,13.141212,3.988505,0,0
20528,-0.201182,-2.045347,-9.656719,0.221359,-0.038312,-0.025009,22.40395,13.154316,3.988275,0,0
20553,0.57241,-2.107617,-9.623189,0.20912,-0.034055,-0.021285,22.401915,13.168535,3.988717,0,0
20578,0.050295,-2.100432,-9.508228,0.199542,-0.034587,-0.023945,22.401237,13.181623,3.989273,0,0
20603,0.021555,-2.040557,-9.534574,0.183579,-0.038312,-0.022881,22.402428,13.194818,3.990136,0,0
20628,-0.03353,-2.236948,-9.493857,0.172404,-0.044165,-0.025009,22.405115,13.20841,3.991144,0,0
20653,-0.162861,-2.215393,-9.594449,0.160166,-0.03778,-0.023945,22.408886,13.222246,3.992944,0,0
20678,0.02395,-2.244133,-9.556129,0,-0.037248,-0.021285,22.423609,13.234443,3.996517,0,0
20691,-0.55804,-2.339934,-9.546548,0.129303,-0.03033,-0.024477,22.42782,13.23943,3.997369,0,0
20704,0.00479,-2.387835,-9.580078,0.125046,-0.029798,-0.022349,22.432045,13.245249,3.99853,0,0
20729,0.01437,-2.244133,-9.596844,0.104294,-0.031395,-0.018092,22.442123,13.257123,4.001089,0,0
20754,0.007185,-2.265689,-9.659114,0.071303,-0.035119,-0.015431,22.456055,13.269098,4.004222,0,0
20779,-0.05269,-2.304009,-9.551338,0.045762,-0.02767,-0.019688,22.473167,13.280092,4.008164,0,0
20804,-0.088616,-2.397415,-9.448353,0.029798,-0.034587,-0.017028,22.492414,13.291196,4.012331,0,0
20829,-0.021555,-2.39023,-9.462723,0.013303,-0.034587,-0.015431,22.513594,13.302473,4.016699,0,0
20854,0.007185,-2.42855,-9.529783,0.00745,-0.039376,-0.014899,22.535925,13.314095,4.021337,0,0
20879,-0.172441,-2.483635,-9.524993,0.011706,-0.041505,-0.015431,22.558155,13.325746,4.025705,0,0
20905,-0.143701,-2.536326,-9.472302,0.019156,-0.028734,-0.019156,22.579388,13.336937,4.030433,0,0
20930,-0.093406,-2.265689,-9.486672,0.003193,-0.029798,-0.016495,22.601652,13.34727,4.035069,0,0
20955,-0.002395,-2.133962,-9.548944,-0.048422,-0.032991,-0.013835,22.628605,13.357757,4.040676,0,0
20980,0.148491,-1.621428,-9.618399,-0.171872,-0.023413,-0.008514,22.667114,13.367901,4.048946,0,0
21005,0.05269,-0.773591,-9.64714,-0.466131,-0.010642,0.003725,22.734489,13.376472,4.055612,0,0
21030,-0.440684,-0.701741,-9.395662,-0.848188,-0.029798,0.025541,22.845722,13.373507,4.078193,0,0
21056,0.246687,-0.661025,-9.70941,-1.189804,0.003725,0.028202,22.997225,13.375113,4.110067,0,0
21080,-0.093406,-0.59636,-10.003997,-1.472355,0.004257,0.039376,23.18446,13.372575,4.148414,0,0
21106,0.016765,-0.57241,-10.111773,-1.685733,0.014899,0.039908,23.399014,13.367403,4.192352,0,0
21131,0.280217,-0.373623,-10.157278,-1.812908,0.021817,0.048954,23.630533,13.360712,4.239972,0,0
21143,-0.122146,-0.395178,-10.083033,-1.845899,0.022349,0.04523,23.749939,13.356516,4.264618,0,0
21168,-0.124541,-0.328118,-10.28661,-1.844834,0.015963,0.051615,23.989378,13.348319,4.313214,0,0
21193,0.076641,-0.158071,-10.032737,-1.754907,0.022349,0.04523,24.220398,13.34123,4.36097,0,0
21218,-0.179626,-0.184417,-9.889036,-1.583035,0.006917,0.040441,24.433992,13.335775,4.405191,0,0
21243,0.098196,0.00479,-9.759705,-1.336667,-0.001596,0.031927,24.620331,13.334015,4.444445,0,0
21268,0.167651,0.0479,-9.611214,-1.038684,-0.010642,0.018624,24.772955,13.336319,4.477396,0,0
21281,-0.134121,0.02395,-9.513018,-0.866811,-0.019156,0.014899,24.834951,13.338616,4.490713,0,0
21305,0.091011,0.210762,-9.400452,-0.502846,-0.028202,-0.001596,24.926888,13.347309,4.511815,0,0
21330,0.155676,0.167651,-9.374106,-0.112808,-0.023945,-0.016495,24.9732,13.359468,4.524099,0,0
21355,0.062271,0.215552,-9.388477,0.292662,-0.038312,-0.02767,24.972609,13.376124,4.527048,0,0
21380,0.086221,0.074246,-9.417217,0.680572,-0.050019,-0.040441,24.926218,13.39747,4.52072,0,0
21405,-0.076641,0.081431,-9.625584,1.044005,-0.062257,-0.053743,24.836317,13.423526,4.505662,0,0
21430,-0.03353,0.01916,-9.745335,1.349438,-0.078221,-0.062257,24.708635,13.454313,4.482916,0,0
21455,-0.079036,-0.102986,-9.855506,1.584099,-0.077156,-0.072367,24.551069,13.487679,4.454256,0,0
21480,0.04311,-0.172441,-10.042317,1.754907,-0.081413,-0.082477,24.371778,13.522602,4.42144,0,0
21505,-0.613125,-0.263452,-10.092612,1.841642,-0.079817,-0.084606,24.180531,13.556956,4.385108,0,0
21531,-0.102986,-0.285007,-10.071057,1.843238,-0.076092,-0.080881,23.986227,13.59181,4.348288,0,0
21556,-0.098196,-0.416733,-10.193204,1.753311,-0.072899,-0.08301,23.799658,13.625776,4.313385,0,0
21569,-0.201182,-0.455054,-10.130933,1.677751,-0.076092,-0.076092,23.712526,13.642127,4.296747,0,0
21594,0.062271,-0.488584,-10.013577,1.47342,-0.067046,-0.069175,23.555023,13.673893,4.267417,0,0
21619,-0.031135,-0.56283,-9.845925,1.199914,-0.063321,-0.056936,23.42811,13.701829,4.243376,0,0
21644,-0.011975,-0.680186,-9.836346,0.870004,-0.059597,-0.045762,23.338755,13.726352,4.226811,0,0
21669,0.045505,-0.007185,-9.663904,0.497525,-0.051083,-0.030863,23.291058,13.748516,4.219284,0,0
21694,0,-0.713716,-9.64714,0.100569,-0.043101,-0.019156,23.289991,13.765304,4.220827,0,0
21719,-0.03832,-0.65384,-9.627979,-0.299579,-0.030863,-0.006385,23.336042,13.777643,4.231791,0,0
21744,-0.011975,-0.65384,-10.418335,-0.69015,-0.017028,0.01011,23.428133,13.785059,4.252124,0,0
21770,0.007185,-0.66342,-9.807606,-1.043473,-0.002128,0.019156,23.563089,13.787756,4.281466,0,0
21794,-0.0479,-0.6251,-9.932146,-1.338795,0.01011,0.029798,23.734491,13.786198,4.318377,0,0
21819,-0.01437,-0.495769,-10.015972,-1.571328,0.012771,0.039908,23.935204,13.781829,4.361142,0,0
21844,0.03353,-0.423918,-10.142908,-1.732026,0.015431,0.045762,24.156834,13.775521,4.408205,0,0
21869,0.574805,-0.325723,-10.159674,-1.805458,0.012771,0.04789,24.388939,13.769387,4.458226,0,0
21894,0.050295,-0.306563,-10.056687,-1.809183,0.005321,0.049486,24.624233,13.762823,4.508287,0,0
21919,0.129331,-0.129331,-9.968072,-1.725641,0.004789,0.046294,24.85144,13.758149,4.557458,0,0
21944,0.071851,-0.02874,-9.884246,-1.558026,0.008514,0.036184,25.061838,13.75363,4.602951,0,0
21969,0.124541,0.03832,-9.692644,-1.313254,0.005853,0.029798,25.245382,13.751447,4.643256,0,0
21994,-0.071851,0.04311,-9.592053,-1.007289,-0.004257,0.02022,25.395113,13.751948,4.676338,0,0
22018,-0.064666,0.122146,-9.436378,-0.655563,-0.019688,0.007982,25.504793,13.757125,4.701353,0,0
22044,0.079036,0.172441,-9.359736,-0.404406,-0.029798,-0.006917,25.577955,13.767129,4.719445,0,0
22069,0.016765,0.170046,-9.323812,0.126643,-0.045762,-0.02022,25.597115,13.783027,4.726155,0,0
22094,-0.095801,0.098196,-9.450747,0.502314,-0.049486,-0.03778,25.571415,13.803252,4.723741,0,0
22106,-0.608335,0.064666,-9.429193,0.547544,-0.051083,-0.041505,25.550877,13.812944,4.720562,0,0
22131,0.074246,0.124541,-9.522598,1.029106,-0.053743,-0.056404,25.461876,13.838974,4.705635,0,0
22156,0.03832,0.002395,-9.764495,1.328685,-0.064386,-0.06545,25.336357,13.868605,4.68288,0,0
22181,-0.105381,-0.102986,-9.960887,1.56654,-0.071835,-0.073432,25.181271,13.900977,4.653729,0,0
22206,-0.059875,-0.138911,-9.939331,1.74054,-0.079817,-0.079285,25.00367,13.935972,4.619714,0,0
22231,0.134121,-0.258662,-10.056687,1.831532,-0.08301,-0.079285,24.812799,13.972833,4.582697,0,0
22244,-0.04311,-0.287402,-10.063872,1.84111,-0.08567,-0.080881,24.715868,13.991277,4.563695,0,0
22269,-0.002395,-0.354463,-10.140513,1.795348,-0.086202,-0.082477,24.525457,14.027689,4.526368,0,0
22294,-0.095801,-0.354463,-10.183623,1.659127,-0.08567,-0.072899,24.348257,14.063233,4.491211,0,0
22319,0.021555,-0.534089,-10.025552,1.447346,-0.078221,-0.064918,24.193554,14.096257,4.461001,0,0
22345,0.148491,-0.538879,-9.951306,1.163198,-0.068643,-0.055872,24.07086,14.124779,4.43684,0,0
22370,-0.143701,-0.632285,-9.211246,0.828499,-0.053211,-0.044165,23.985826,14.149264,4.420721,0,0
22395,-0.045505,-0.718506,-9.733359,0.460277,-0.037248,-0.033523,23.94319,14.169169,4.41357,0,0
22407,-0.081431,-0.675396,-9.72857,0.40547,-0.033523,-0.028202,23.93058,14.177768,4.411616,0,0
22432,0.01437,-0.63468,-9.7621,-0.12345,-0.02767,-0.011706,23.955599,14.191965,4.419206,0,0
22458,-0.083826,-0.706531,-9.699829,-0.506571,-0.015431,0.002661,24.026634,14.200068,4.435785,0,0
22483,-0.105381,-0.64426,-9.831555,-0.866811,-0.008514,0.014899,24.140862,14.204032,4.461368,0,0
22508,0.05269,-0.61073,-9.860296,-1.186079,-0.135689,0.025009,24.294678,14.211032,4.495207,0,0
22533,-0.040715,-0.486189,-9.920172,-1.442557,-0.134092,0.037248,24.480087,14.216874,4.536301,0,0
22559,-0.03353,-0.455054,-9.992022,-1.641035,0.003725,0.045762,24.69062,14.211077,4.581911,0,0
22571,0.011975,-0.476609,-10.147698,-1.718724,0.003725,0.047358,24.802889,14.208116,4.606488,0,0
22596,0.02874,-0.340093,-10.174044,-1.792155,0.011174,0.04789,25.034491,14.200797,4.657368,0,0
22621,-0.117356,-0.306563,-10.073453,-1.779917,0.017028,0.042037,25.26734,14.192334,4.708741,0,0
22646,-0.05748,-0.124541,-9.984837,-1.679879,0.017028,0.041505,25.490705,14.185031,4.758616,0,0
22671,-0.00479,-0.095801,-9.80521,-1.50375,0.012239,0.03778,25.695295,14.179559,4.804063,0,0
22696,0.02395,0.00958,-9.625584,-1.252061,-0.001596,0.029266,25.872478,14.177521,4.843965,0,0
22721,0.01916,0.01437,-9.697434,-0.949289,-0.012239,0.017028,26.015785,14.178461,4.876206,0,0
22746,0.076641,0.069456,-9.563313,-0.60448,-0.028202,0.006917,26.119276,14.185189,4.900651,0,0
22771,-0.011975,0.114961,-9.436378,-0.234662,-0.031395,-0.008514,26.179899,14.196497,4.91637,0,0
22796,0.04311,0.107776,-9.417217,0.153248,-0.032459,-0.021817,26.195572,14.211466,4.922506,0,0
22821,0.153281,0.158071,-9.433982,0.529984,-0.039908,-0.036716,26.165924,14.231548,4.919548,0,0
22846,-0.062271,0.093406,-9.479487,0.887564,-0.054808,-0.04789,26.093832,14.256447,4.907261,0,0
22871,0.01916,-0.007185,-9.74773,1.205235,-0.062789,-0.059065,25.983368,14.284875,4.886562,0,0
22896,0.062271,0.02395,-9.697434,1.472355,-0.073964,-0.067578,25.839775,14.317498,4.858506,0,0
22921,0.608335,-0.105381,-9.951306,1.661256,-0.084074,-0.077688,25.670979,14.354272,4.825928,0,0
22946,0.04311,-0.213157,-9.987232,1.637311,-0.086734,-0.079817,25.495317,14.39087,4.791175,0,0
22971,0.5772,-0.296982,-10.095008,1.797476,-0.088331,-0.079817,25.306454,14.428487,4.752969,0,0
22996,-0.081431,-0.354463,-10.138118,1.735751,-0.077156,-0.079817,25.130499,14.463683,4.717913,0,0
23021,0.114961,-0.356858,-10.035132,1.595274,-0.072899,-0.074496,24.960129,14.498137,4.683668,0,0
23047,0.107776,-0.514929,-10.030342,1.384025,-0.062789,-0.066514,24.804825,14.529755,4.652093,0,0
23072,0.083826,-0.608335,-9.862691,1.113712,-0.059065,-0.056936,24.687807,14.558199,4.629026,0,0
23097,-0.03832,-0.560435,-9.22801,0.79338,-0.053211,-0.045762,24.607315,14.582824,4.61351,0,0
23109,0.150886,-0.021555,-9.78126,0.613526,-0.050551,-0.035652,24.581968,14.594476,4.609305,0,0
23134,-0.146096,-0.675396,-9.668694,0.243175,-0.039908,-0.027138,24.564657,14.612771,4.607247,0,0
