timestamp, a_x, a_y, a_z, gr_x, gr_y, gr_z, ga_x, ga_y, ga_z, vel L, vel R, pendAngle
1183, 1.094524, -0.114961, -9.735755, 0.092677, -0.013414, 0.005724, -176.24263, -4.976036, -46.257435, 0.0, 0.0, -46.257416
1212, 1.025068, -0.086221, -9.72857, 0.085082, -0.002756, 0.007323, -176.201584, -4.956748, -46.252773, 0.0, 0.0, -46.252747
1240, 1.046624, -0.146096, -9.75731, 0.082418, -0.007019, 0.002926, -176.194504, -4.87174, -46.242222, 0.0, 0.0, -46.242218
1269, 1.137634, -0.146096, -9.817185, 0.094808, -0.004754, 0.004392, -176.15181, -5.055658, -46.246998, 0.0, 0.0, -46.246979
1298, 0.958008, -0.129331, -9.81958, 0.082018, -0.002756, 0.006657, -176.184204, -5.022186, -46.24234, 0.0, 0.0, -46.24234
1326, 1.010698, -0.129331, -9.850716, 0.099605, -0.011016, 0.005857, -176.283234, -4.92126, -46.230576, 0.0, 0.0, -46.23056
1355, 1.137634, -0.158071, -9.687855, 0.083883, 0.00324, 0.006657, -176.263, -4.968029, -46.231354, 0.0, 0.0, -46.231354
1384, 1.037043, -0.148491, -9.764495, 0.095474, -0.013681, 0.007456, -176.262207, -5.004837, -46.229618, 0.0, 0.0, -46.229614
1412, 1.005908, -0.117356, -9.82437, 0.084549, -0.005687, 0.004658, -176.340897, -4.902734, -46.218567, 0.0, 0.0, -46.218567
1441, 1.18314, -0.289797, -9.766891, 0.089879, -0.017544, 0.006923, -176.3246, -5.040096, -46.223473, 0.0, 0.0, -46.22345
1470, 1.104104, -0.301772, -9.78126, 0.087081, -0.004088, 0.004259, -176.366577, -5.139925, -46.224422, 0.0, 0.0, -46.224396
1498, 1.032254, -0.119751, -9.944121, 0.085482, -0.013281, 0.004658, -176.416397, -5.038848, -46.211601, 0.0, 0.0, -46.211578
1527, 1.060994, -0.177231, -9.75252, 0.092144, -0.04126, 0.008256, -176.486023, -5.134717, -46.21386, 0.0, 0.0, -46.213837
1556, 0.924478, -0.117356, -9.83874, 0.08375, -0.001024, 0.008122, -176.48468, -5.104897, -46.209408, 0.0, 0.0, -46.209381
1570, 0.984353, -0.03832, -9.800421, 0.095341, -0.011149, 0.008922, -176.48996, -5.06216, -46.20594, 0.0, 0.0, -46.205933
1599, 0.979563, -0.119751, -9.788445, 0.086814, -0.000491, 0.005857, -176.525589, -4.957035, -46.195309, 0.0, 0.0, -46.195282
1627, 1.075364, -0.129331, -9.778865, 0.086148, -0.007019, 0.004259, -176.425323, -5.003845, -46.194851, 0.0, 0.0, -46.194824
1656, 0.989143, -0.107776, -9.912986, 0.096274, -0.009018, 0.00679, -176.419876, -5.001328, -46.189266, 0.0, 0.0, -46.18924
1685, 0.986748, -0.129331, -9.80521, 0.082817, -0.039927, 0.00719, -176.457916, -4.891334, -46.178848, 0.0, 0.0, -46.178833
1713, 0.941243, -0.122146, -9.79563, 0.094275, -0.014747, 0.005857, -176.583801, -4.942873, -46.179329, 0.0, 0.0, -46.179321
1742, 1.003513, -0.126936, -9.740545, 0.085082, -0.005687, 0.006124, -176.536392, -4.914944, -46.17355, 0.0, 0.0, -46.173523
1770, 0.955613, -0.141306, -9.711804, 0.083084, -0.011949, 0.007856, -176.615875, -4.824668, -46.165604, 0.0, 0.0, -46.165588
1799, 1.065784, -0.138911, -9.783655, 0.093076, -0.003822, 0.00679, -176.528061, -4.915088, -46.168213, 0.0, 0.0, -46.168213
1828, 1.075364, -0.143701, -9.798025, 0.084416, 0.00244, 0.005325, -176.502182, -5.057961, -46.173206, 0.0, 0.0, -46.173187
1856, 0.989143, -0.177231, -9.77647, 0.098272, -0.013681, 0.004392, -176.531204, -5.001669, -46.165081, 0.0, 0.0, -46.16507
1885, 1.137634, -0.153281, -9.850716, 0.084949, 0.001241, 0.004525, -176.443161, -5.063732, -46.163723, 0.0, 0.0, -46.163696
1913, 1.032254, -0.184417, -9.735755, 0.094409, -0.010217, 0.00759, -176.432007, -5.059866, -46.158943, 0.0, 0.0, -46.158936
1942, 0.962798, -0.100591, -9.72378, 0.08335, -0.003822, 0.00639, -176.512878, -4.946235, -46.147079, 0.0, 0.0, -46.147064
1971, 1.056204, -0.184417, -9.75731, 0.08828, -0.017544, 0.006257, -176.491455, -4.985297, -46.14629, 0.0, 0.0, -46.146271
1999, 1.092129, -0.074246, -9.788445, 0.097073, -0.002756, 0.006257, -176.409103, -5.030678, -46.145767, 0.0, 0.0, -46.145752
2028, 1.029858, -0.100591, -9.802815, 0.083883, -0.004355, 0.007057, -176.402863, -4.938707, -46.137878, 0.0, 0.0, -46.137878
2057, 1.087339, -0.155676, -9.826766, 0.098006, -0.009684, 0.007723, -176.388031, -4.959432, -46.133602, 0.0, 0.0, -46.133575
2085, 1.070574, -0.122146, -9.721385, 0.08415, 0.000575, 0.005991, -176.299103, -5.039001, -46.134903, 0.0, 0.0, -46.134888
2114, 0.972378, -0.150886, -9.798025, 0.094675, -0.012881, 0.006923, -176.385208, -4.951239, -46.125595, 0.0, 0.0, -46.12558
2143, 0.998723, -0.102986, -9.78605, 0.088413, -0.004355, 0.006524, -176.441574, -5.014975, -46.12294, 0.0, 0.0, -46.122925
2171, 1.147214, -0.136516, -9.81, 0.091611, -0.012748, 0.009322, -176.351074, -5.078421, -46.124401, 0.0, 0.0, -46.12439
2200, 0.948428, -0.124541, -9.675879, 0.093076, -0.005554, 0.008655, -176.38002, -5.024852, -46.118542, 0.0, 0.0, -46.11853
2229, 1.041834, -0.131726, -9.850716, 0.082418, -0.004621, 0.005058, -176.344269, -4.957812, -46.109653, 0.0, 0.0, -46.10965
2257, 1.087339, -0.112566, -9.80521, 0.098406, -0.017678, 0.009721, -176.274612, -5.027724, -46.111141, 0.0, 0.0, -46.111115
2286, 0.953218, -0.136516, -9.750125, 0.08868, -0.00129, 0.004658, -176.317505, -4.998773, -46.10289, 0.0, 0.0, -46.102875
2315, 1.063389, -0.186812, -9.788445, 0.087614, -0.013814, 0.008256, -176.367249, -5.052922, -46.104103, 0.0, 0.0, -46.104095
2343, 1.156794, -0.138911, -9.639954, 0.086548, -0.001557, 0.006524, -176.282196, -5.17424, -46.107632, 0.0, 0.0, -46.107605
2372, 1.013093, -0.153281, -9.778865, 0.080419, -0.005021, 0.00266, -176.297302, -5.204823, -46.103851, 0.0, 0.0, -46.103851
2400, 1.029858, -0.277822, -9.783655, 0.097206, -0.04126, 0.007989, -176.462692, -5.20755, -46.099258, 0.0, 0.0, -46.099243
2429, 1.123264, -0.117356, -9.673484, 0.087747, -0.005154, 0.003193, -176.397034, -5.201096, -46.094116, 0.0, 0.0, -46.094116
2458, 0.967588, -0.117356, -9.886642, 0.090278, -0.016079, 0.007057, -176.412979, -5.127903, -46.085957, 0.0, 0.0, -46.085938
2487, 1.025068, -0.167651, -9.778865, 0.081219, -0.008085, 0.006257, -176.464035, -5.02649, -46.075775, 0.0, 0.0, -46.075775
2515, 1.104104, -0.095801, -9.793235, 0.085482, -0.011149, 0.003726, -176.426727, -4.994925, -46.068184, 0.0, 0.0, -46.068176
2544, 0.960403, -0.112566, -9.745335, 0.094675, -0.037529, 0.008122, -176.446732, -4.933263, -46.061111, 0.0, 0.0, -46.061096
2558, 0.977168, -0.136516, -9.718989, 0.090545, -0.000757, 0.006257, -176.478806, -4.884268, -46.056213, 0.0, 0.0, -46.056213
2587, 1.029858, -0.153281, -9.74773, 0.082817, -0.004221, 0.004259, -176.420013, -4.873599, -46.049587, 0.0, 0.0, -46.049561
2616, 1.051414, -0.091011, -9.764495, 0.097873, -0.040327, 0.006524, -176.411438, -4.8204, -46.042233, 0.0, 0.0, -46.042206
2644, 0.960403, -0.170046, -9.85311, 0.085082, -0.004088, 0.003859, -176.478119, -4.789761, -46.035614, 0.0, 0.0, -46.035614
2673, 1.027463, -0.091011, -9.77647, 0.095608, -0.017011, 0.007456, -176.465515, -4.881808, -46.038158, 0.0, 0.0, -46.038147
2702, 1.149609, -0.110171, -9.766891, 0.086814, -0.004621, 0.00679, -176.499878, -4.900522, -46.036095, 0.0, 0.0, -46.036072
2730, 1.017883, -0.170046, -9.817185, 0.085482, 0.025623, 0.003193, -176.451462, -4.863354, -46.029591, 0.0, 0.0, -46.029572
2759, 1.046624, -0.191602, -9.850716, 0.092144, -0.008351, 0.00639, -176.518555, -4.924275, -46.028137, 0.0, 0.0, -46.028137
2787, 1.075364, -0.256267, -9.754915, 0.081485, -0.003688, 0.004792, -176.510223, -5.079492, -46.03397, 0.0, 0.0, -46.033966
2816, 1.010698, -0.00479, -9.754915, 0.099605, -0.012082, 0.00266, -176.460693, -5.046139, -46.025372, 0.0, 0.0, -46.02536
2845, 0.996328, -0.131726, -9.656719, 0.084283, -0.003022, 0.005325, -176.469284, -4.948393, -46.016003, 0.0, 0.0, -46.015991
2859, 1.072969, -0.117356, -9.66151, 0.080286, -0.000491, 0.005325, -176.41539, -4.974844, -46.015877, 0.0, 0.0, -46.015869
2888, 1.077759, -0.007185, -9.692644, 0.099072, -0.010883, 0.005857, -176.333496, -5.043811, -46.014511, 0.0, 0.0, -46.014496
2916, 0.986748, -0.134121, -9.78605, 0.088546, 0.000708, 0.006923, -176.445694, -4.954847, -46.005005, 0.0, 0.0, -46.005005
2945, 1.051414, -0.102986, -9.821976, 0.085482, -0.010217, 0.007456, -176.38858, -4.907064, -45.998695, 0.0, 0.0, -45.998688
2973, 0.919688, -0.158071, -9.74294, 0.097073, -0.005287, 0.004658, -176.595688, -4.914001, -45.991447, 0.0, 0.0, -45.991425
3002, 1.013093, -0.124541, -9.788445, 0.083484, -0.00582, 0.005325, -176.53186, -4.877637, -45.987309, 0.0, 0.0, -45.987305
3031, 1.104104, -0.189207, -9.726174, 0.099072, -0.017145, 0.006524, -176.473785, -5.011345, -45.989193, 0.0, 0.0, -45.989166
3045, 1.223855, -0.119751, -9.78605, 0.096674, -0.004754, 0.002926, -176.434525, -5.081806, -45.989365, 0.0, 0.0, -45.989349
3074, 1.020278, -0.059875, -9.740545, 0.112661, -0.003822, 0.002793, -176.404175, -5.141916, -45.986492, 0.0, 0.0, -45.986481
3103, 0.926873, -0.136516, -9.817185, 0.098805, -0.016079, 0.005591, -176.467743, -5.059535, -45.976051, 0.0, 0.0, -45.976044
3131, 1.135239, -0.170046, -9.764495, 0.080286, -0.000624, 0.00679, -176.39035, -5.120211, -45.977028, 0.0, 0.0, -45.97702
3160, 1.032254, -0.074246, -9.74773, 0.090678, -0.010217, 0.006524, -176.352173, -5.056007, -45.970676, 0.0, 0.0, -45.970673
3189, 1.020278, -0.182021, -9.833951, 0.087614, -0.005554, 0.003193, -176.459366, -4.983246, -45.959484, 0.0, 0.0, -45.959473
3217, 1.135239, -0.100591, -9.783655, 0.086148, -0.003688, 0.005857, -176.394577, -4.989335, -45.954887, 0.0, 0.0, -45.954865
3232, 1.101709, -0.129331, -9.917776, 0.091211, -0.011549, 0.006257, -176.349792, -5.014342, -45.954399, 0.0, 0.0, -45.954376
3260, 1.015488, -0.143701, -9.798025, 0.084949, -0.00129, 0.004792, -176.446732, -4.921106, -45.942772, 0.0, 0.0, -45.942749
3289, 1.041834, -0.150886, -9.841136, 0.089079, -0.012082, 0.005857, -176.380234, -4.893, -45.936859, 0.0, 0.0, -45.936859
3318, 1.080154, -0.148491, -9.666299, 0.090012, -0.037529, 0.008389, -176.321106, -5.021963, -45.940399, 0.0, 0.0, -45.940399
3347, 0.981958, -0.136516, -9.788445, 0.086015, -0.001024, 0.002793, -176.334091, -5.024443, -45.93359, 0.0, 0.0, -45.933563
3375, 1.044229, -0.129331, -9.77647, 0.093209, -0.040727, 0.006257, -176.452072, -5.021309, -45.928326, 0.0, 0.0, -45.928314
3404, 1.041834, -0.160466, -9.759705, 0.080952, 0.000309, 0.005991, -176.38559, -4.989544, -45.921703, 0.0, 0.0, -45.921692
3432, 1.005908, -0.117356, -9.848321, 0.098539, -0.013015, 0.005458, -176.378281, -5.003177, -45.916031, 0.0, 0.0, -45.916016
3461, 1.032254, -0.148491, -9.82437, 0.083617, -0.003688, 0.008256, -176.408035, -4.92047, -45.907757, 0.0, 0.0, -45.907745
3490, 1.214275, -0.174836, -9.7621, 0.089479, 0.023224, 0.00679, -176.334976, -5.015624, -45.910835, 0.0, 0.0, -45.910828
3518, 1.010698, -0.124541, -9.812395, 0.093876, -0.007286, 0.007456, -176.343857, -5.044363, -45.908047, 0.0, 0.0, -45.90802
3547, 1.001118, -0.136516, -9.704619, 0.081352, -0.002623, 0.005325, -176.418137, -4.943498, -45.899158, 0.0, 0.0, -45.899139
3576, 1.037043, -0.069456, -9.915381, 0.098272, -0.013547, 0.006524, -176.37468, -4.97129, -45.89777, 0.0, 0.0, -45.897766
3604, 1.077759, -0.150886, -9.848321, 0.085749, -0.003955, 0.009055, -176.297989, -5.040722, -45.901627, 0.0, 0.0, -45.901611
3633, 0.948428, -0.296982, -9.730965, 0.082551, -0.01075, 0.005058, -176.540466, -5.10605, -45.901588, 0.0, 0.0, -45.901581
3662, 1.137634, -0.107776, -9.956097, 0.098006, -0.040593, 0.006257, -176.530502, -5.074563, -45.893753, 0.0, 0.0, -45.893738
3690, 1.034649, -0.162861, -9.793235, 0.084683, -0.000891, 0.005724, -176.475174, -5.095463, -45.893497, 0.0, 0.0, -45.893494
3719, 0.977168, -0.110171, -9.77647, 0.092277, -0.015013, 0.004792, -176.506744, -5.00281, -45.883713, 0.0, 0.0, -45.883698
3748, 1.029858, -0.208367, -9.77647, 0.086015, -0.001956, 0.008389, -176.568802, -5.075607, -45.886402, 0.0, 0.0, -45.886383
3776, 1.027463, -0.119751, -9.774076, 0.087081, -0.003688, 0.00679, -176.500519, -5.055509, -45.883789, 0.0, 0.0, -45.883789
3805, 0.960403, -0.146096, -9.934542, 0.09241, -0.040327, 0.004259, -176.595886, -4.942516, -45.86961, 0.0, 0.0, -45.869598
3834, 0.998723, -0.146096, -9.867481, 0.07962, -0.006353, 0.00639, -176.569397, -4.864023, -45.862038, 0.0, 0.0, -45.86203
3862, 1.075364, -0.141306, -9.831555, 0.098539, -0.010616, 0.006124, -176.483505, -4.940608, -45.863365, 0.0, 0.0, -45.863342
3891, 0.960403, -0.088616, -9.692644, 0.084017, -0.040993, 0.008522, -176.61998, -4.938045, -45.860027, 0.0, 0.0, -45.860016
3905, 1.005908, -0.095801, -9.707015, 0.083617, 0.026289, 0.006124, -176.577408, -4.92636, -45.858242, 0.0, 0.0, -45.858215
3934, 1.108894, -0.201182, -9.678274, 0.095741, -0.007819, 0.008122, -176.519119, -5.059144, -45.862885, 0.0, 0.0, -45.862885
3962, 0.941243, -0.007185, -9.939331, 0.07922, -0.003155, 0.005857, -176.480179, -5.034051, -45.858597, 0.0, 0.0, -45.858582
3991, 1.029858, -0.177231, -9.82437, 0.095341, -0.011949, 0.004658, -176.475632, -4.979387, -45.850025, 0.0, 0.0, -45.850006
4020, 1.056204, -0.155676, -9.869876, 0.089079, -0.003822, 0.00639, -176.521881, -5.076201, -45.852238, 0.0, 0.0, -45.852234
4034, 1.072969, -0.02395, -9.932146, 0.083484, -0.002223, 0.005591, -176.488754, -5.055851, -45.84911, 0.0, 0.0, -45.849091
4063, 0.907712, -0.076641, -9.817185, 0.100138, -0.020076, 0.005058, -176.595444, -4.968501, -45.839306, 0.0, 0.0, -45.839294
4091, 0.979563, -0.045505, -9.843531, 0.087747, -0.008485, 0.00226, -176.598053, -5.017116, -45.838329, 0.0, 0.0, -45.838318
4120, 0.998723, -0.174836, -9.862691, 0.082951, 0.000975, 0.00306, -176.589691, -5.048003, -45.83765, 0.0, 0.0, -45.837646
4148, 0.905317, -0.131726, -9.75731, 0.097873, 0.000841, 0.002793, -176.631058, -4.976546, -45.826271, 0.0, 0.0, -45.826263
4177, 0.950823, -0.153281, -9.7142, 0.08002, 0.009502, 0.007856, -176.635635, -4.906353, -45.818253, 0.0, 0.0, -45.818237
4205, 1.147214, -0.124541, -9.77647, 0.093876, -0.004221, 0.010787, -176.676117, -5.062387, -45.824936, 0.0, 0.0, -45.824921
4234, 0.984353, -0.088616, -9.759705, 0.087214, 0.002573, 0.011054, -176.644119, -5.003161, -45.822308, 0.0, 0.0, -45.822296
4262, 1.017883, -0.265847, -9.953702, 0.081085, -0.004621, 0.006923, -176.736938, -5.050726, -45.821056, 0.0, 0.0, -45.821045
4291, 1.087339, -0.167651, -9.889036, 0.095075, -0.011949, 0.00719, -176.650833, -5.112753, -45.820541, 0.0, 0.0, -45.820526
4320, 1.017883, -0.148491, -9.774076, 0.077089, -0.011949, 0.002793, -176.592865, -5.076182, -45.811207, 0.0, 0.0, -45.811188
4348, 1.025068, -0.148491, -9.798025, 0.095741, -0.019676, 0.008256, -176.550674, -5.028472, -45.803398, 0.0, 0.0, -45.803375
4377, 1.120869, -0.148491, -9.68067, 0.082018, -0.040727, 0.005458, -176.471329, -5.10932, -45.803917, 0.0, 0.0, -45.803894
4406, 1.015488, -0.167651, -9.759705, 0.088013, -0.015146, 0.00759, -176.479477, -5.137805, -45.801197, 0.0, 0.0, -45.801178
4434, 1.065784, -0.201182, -9.800421, 0.084549, -0.04086, 0.006124, -176.506836, -5.14576, -45.796059, 0.0, 0.0, -45.796051
4463, 1.152004, -0.182021, -9.75731, 0.097473, -0.013681, 0.00679, -176.561234, -5.305169, -45.800697, 0.0, 0.0, -45.80069
4492, 0.958008, -0.268242, -9.826766, 0.084816, 0.00284, 0.002793, -176.666656, -5.265962, -45.791306, 0.0, 0.0, -45.79129
4520, 0.986748, -0.153281, -9.912986, 0.094542, -0.01448, 0.005458, -176.714203, -5.148381, -45.784531, 0.0, 0.0, -45.784515
4549, 1.142424, -0.122146, -9.826766, 0.086281, -0.002223, 0.005591, -176.631454, -5.202425, -45.784027, 0.0, 0.0, -45.784027
4578, 0.974773, -0.165256, -9.821976, 0.091611, -0.012615, 0.007989, -176.725754, -5.264392, -45.782738, 0.0, 0.0, -45.782715
4606, 0.984353, -0.172441, -9.936936, 0.087747, -0.004754, 0.010254, -176.755585, -5.171855, -45.777527, 0.0, 0.0, -45.777527
4635, 1.082549, -0.162861, -9.81958, 0.08375, 0.026289, 0.001727, -176.64444, -5.220375, -45.775749, 0.0, 0.0, -45.775726
4649, 1.19272, -0.002395, -9.841136, 0.090945, -0.01075, 0.006923, -176.60141, -5.233395, -45.774815, 0.0, 0.0, -45.774811
4678, 0.998723, -0.270637, -9.697434, 0.085749, -0.003155, 0.005191, -176.715912, -5.247034, -45.771088, 0.0, 0.0, -45.771088
4707, 1.010698, -0.134121, -9.841136, 0.087481, -0.012881, 0.002926, -176.820602, -5.224126, -45.765045, 0.0, 0.0, -45.765045
4736, 1.106499, -0.122146, -9.764495, 0.090012, -0.005953, 0.006923, -176.735977, -5.286438, -45.7645, 0.0, 0.0, -45.764496
4764, 1.003513, -0.177231, -9.671089, 0.082684, -0.007152, 0.007856, -176.712585, -5.211177, -45.75848, 0.0, 0.0, -45.758453
4793, 1.001118, -0.136516, -9.81958, 0.096007, -0.009817, 0.004392, -176.706207, -5.128851, -45.747002, 0.0, 0.0, -45.746979
4822, 0.931663, -0.131726, -9.740545, 0.083617, 0.002307, 0.004792, -176.713165, -5.048732, -45.738522, 0.0, 0.0, -45.738495
4850, 0.972378, -0.081431, -9.783655, 0.094808, -0.013547, 0.007323, -176.697754, -4.971634, -45.730286, 0.0, 0.0, -45.730286
4879, 1.087339, -0.105381, -9.769285, 0.08868, -0.003155, 0.004792, -176.613739, -4.99692, -45.725143, 0.0, 0.0, -45.725128
4907, 1.180745, -0.136516, -9.745335, 0.084416, -0.003022, 0.006257, -176.528793, -5.139724, -45.72847, 0.0, 0.0, -45.728455
4936, 1.039438, -0.225132, -9.718989, 0.100138, -0.010483, 0.004658, -176.595154, -5.244158, -45.728607, 0.0, 0.0, -45.728607
4965, 1.051414, -0.150886, -9.845925, 0.111462, -0.001423, 0.006257, -176.569626, -5.190323, -45.719635, 0.0, 0.0, -45.719635
4994, 1.123264, -0.105381, -9.79084, 0.097473, -0.012881, 0.008655, -176.493759, -5.196192, -45.717068, 0.0, 0.0, -45.717041
5022, 0.996328, -0.155676, -9.718989, 0.082684, -0.001823, 0.002793, -176.535385, -5.098029, -45.705952, 0.0, 0.0, -45.705933
5051, 0.960403, -0.126936, -9.889036, 0.086681, -0.014214, 0.005325, -176.607956, -4.989179, -45.695568, 0.0, 0.0, -45.695557
5079, 1.106499, -0.107776, -9.745335, 0.090545, -0.008485, 0.003326, -176.555939, -5.115233, -45.698456, 0.0, 0.0, -45.698456
5108, 0.955613, -0.275427, -9.855506, 0.080553, 0.000175, 0.006923, -176.620605, -5.17538, -45.700356, 0.0, 0.0, -45.700348
5137, 1.084944, -0.141306, -9.81, 0.094275, -0.009551, 0.009322, -176.564804, -5.156499, -45.697186, 0.0, 0.0, -45.697174
5165, 1.223855, -0.138911, -9.750125, 0.082684, 0.001641, 0.003859, -176.637436, -5.259342, -45.698029, 0.0, 0.0, -45.698029
5194, 0.991538, -0.134121, -9.7621, 0.095075, -0.012215, 0.006257, -176.605637, -5.22441, -45.692375, 0.0, 0.0, -45.692352
5223, 0.919688, -0.016765, -9.79084, 0.086148, -0.000624, 0.004658, -176.642151, -5.127433, -45.681744, 0.0, 0.0, -45.681732
5251, 1.046624, -0.119751, -9.690249, 0.09654, -0.015279, 0.004525, -176.570953, -5.109986, -45.674686, 0.0, 0.0, -45.674683
5280, 1.058599, -0.138911, -9.939331, 0.086281, -0.003955, 0.00719, -176.50502, -5.091795, -45.669701, 0.0, 0.0, -45.669678
